occurrenceID,type,language,license,eventID,rightsHolder,accessRights,institutionCode,datasetName,ownerInstitutionCode,basisOfREcord,countryCode,Municipality,kingdom,nomenclaturalCode,locality,parentEventID,eventDate,end date,samplingProtocol,eventRemarks,scientificName,genus,specificEpithet,individualCount,verbatimLongitude,verbatimLatitude,decimalLongitude,decimalLattitude,geodeticDatum
modirisk:long:monit:46,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:4,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,1/06/2009,3/06/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Culex pipiens,Culex,pipiens,1,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:47,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:4,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,1/06/2009,3/06/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Ochlerotatus annulipes,Ochlerotatus,annulipes,6,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:48,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:4,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,1/06/2009,3/06/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Ochlerotatus annulipes,Ochlerotatus,annulipes,28,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:49,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:4,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,1/06/2009,3/06/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Ochlerotatus cantans,Ochlerotatus,cantans,3,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:50,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:4,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,1/06/2009,3/06/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Ochlerotatus cantans,Ochlerotatus,cantans,12,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:51,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:4,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,1/06/2009,3/06/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Ochlerotatus communis,Ochlerotatus,communis,1,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:52,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:4,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,1/06/2009,3/06/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Ochlerotatus rusticus,Ochlerotatus,rusticus,7,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:53,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:4,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,1/06/2009,3/06/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Ochlerotatus rusticus,Ochlerotatus,rusticus,13,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:54,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:5,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,15/06/2009,17/06/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Aedes cinereus/geminus,Aedes,cinereus/geminus,2,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:55,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:5,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,15/06/2009,17/06/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Aedes cinereus/geminus,Aedes,cinereus/geminus,2,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:56,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:5,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,15/06/2009,17/06/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Anopheles plumbeus,Anopheles,plumbeus,1,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:57,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:5,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,15/06/2009,17/06/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Culiseta annulata,Culiseta,annulata,1,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:58,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:5,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,15/06/2009,17/06/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Culiseta morsitans,Culiseta,morsitans,2,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:59,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:5,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,15/06/2009,17/06/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Culiseta morsitans,Culiseta,morsitans,1,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:60,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:5,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,15/06/2009,17/06/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Ochlerotatus annulipes,Ochlerotatus,annulipes,1,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:61,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:5,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,15/06/2009,17/06/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Ochlerotatus annulipes,Ochlerotatus,annulipes,11,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:62,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:5,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,15/06/2009,17/06/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Ochlerotatus cantans,Ochlerotatus,cantans,2,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:63,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:5,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,15/06/2009,17/06/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Ochlerotatus cantans,Ochlerotatus,cantans,1,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:64,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:5,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,15/06/2009,17/06/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Ochlerotatus geniculatus,Ochlerotatus,geniculatus,1,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:65,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:5,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,15/06/2009,17/06/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Ochlerotatus geniculatus,Ochlerotatus,geniculatus,1,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:66,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:5,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,15/06/2009,17/06/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Ochlerotatus punctor,Ochlerotatus,punctor,1,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:67,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:5,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,15/06/2009,17/06/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Ochlerotatus rusticus,Ochlerotatus,rusticus,3,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:68,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:5,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,15/06/2009,17/06/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Ochlerotatus rusticus,Ochlerotatus,rusticus,4,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:69,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,29/06/2009,1/07/2009,BG Sentinel ,{trapNumber:2},Anopheles plumbeus,Anopheles,plumbeus,1,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:70,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,29/06/2009,1/07/2009,BG Sentinel ,{trapNumber:2},Culex pipiens,Culex,pipiens,1,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:71,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,29/06/2009,1/07/2009,BG Sentinel ,{trapNumber:1},Ochlerotatus cantans,Ochlerotatus,cantans,2,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:72,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,29/06/2009,1/07/2009,BG Sentinel ,{trapNumber:2},Ochlerotatus geniculatus,Ochlerotatus,geniculatus,1,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:73,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,29/06/2009,1/07/2009,Gravid traps,{trapNumber:1},Culex pipiens,Culex,pipiens,3,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:74,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,29/06/2009,1/07/2009,Gravid traps,{trapNumber:2},Culex pipiens,Culex,pipiens,7,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:75,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,29/06/2009,1/07/2009,Gravid traps,{trapNumber:2},Culex torrentium,Culex,torrentium,13,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:76,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,29/06/2009,1/07/2009,Gravid traps,{trapNumber:1},Ochlerotatus geniculatus,Ochlerotatus,geniculatus,3,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:77,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,29/06/2009,1/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Aedes cinereus/geminus,Aedes,cinereus/geminus,7,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:78,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,29/06/2009,1/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Aedes cinereus/geminus,Aedes,cinereus/geminus,3,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:79,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,29/06/2009,1/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Aedes koreicus,Aedes,koreicus,1,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:80,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,29/06/2009,1/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Coquillettidia richiardii,Coquillettidia,richiardii,9,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:81,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,29/06/2009,1/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Coquillettidia richiardii,Coquillettidia,richiardii,6,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:82,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,29/06/2009,1/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Culex pipiens,Culex,pipiens,3,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:83,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,29/06/2009,1/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Culex pipiens,Culex,pipiens,2,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:84,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,29/06/2009,1/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Ochlerotatus annulipes,Ochlerotatus,annulipes,4,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:85,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,29/06/2009,1/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Ochlerotatus annulipes,Ochlerotatus,annulipes,2,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:86,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,29/06/2009,1/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Ochlerotatus cantans,Ochlerotatus,cantans,2,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:87,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,29/06/2009,1/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Ochlerotatus cantans,Ochlerotatus,cantans,7,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:88,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,29/06/2009,1/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Ochlerotatus geniculatus,Ochlerotatus,geniculatus,3,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:89,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,29/06/2009,1/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Ochlerotatus geniculatus,Ochlerotatus,geniculatus,1,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:90,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,29/06/2009,1/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Ochlerotatus rusticus,Ochlerotatus,rusticus,3,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:91,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,29/06/2009,1/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:2},Ochlerotatus rusticus,Ochlerotatus,rusticus,1,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:92,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:6,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,29/06/2009,1/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Ochlerotatus sp,Ochlerotatus,sp,3,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:93,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:7,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,13/07/2009,15/07/2009,BG Sentinel ,{trapNumber:1},Ochlerotatus cantans,Ochlerotatus,cantans,1,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:94,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:7,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,13/07/2009,15/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Aedes cinereus/geminus,Aedes,cinereus/geminus,1,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
modirisk:long:monit:95,event,en,https://creativecommons.org/licenses/by-nc/4.0/,modirisk:maasmechelen:mA1:7,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,"MODIRISK:Monitoring of Mosquito Vectors, Longitudinal study",RBINS,humanObservation,BE,Maasmechelen,Animalia,ICZN,MA1,Maasmechelen:MA1,13/07/2009,15/07/2009,Mosquito Magnet Liberty Plus (MMLP) ,{trapNumber:1},Coquillettidia richiardii,Coquillettidia,richiardii,4,"  5°37'8.77"""," 50°59'42.03""",5.618889,50.995,WGS84
