Subcollectie,originalNameUsage,genus,scientificName,specificEpithet,type,language,license,rightsHolder,accessRights,institutionCode,datasetName,ownerInstitutionCode,basisOfREcord,countryCode,geodeticDatum,kingdom,nomenclaturalCode,day,month,year,locality,localityLatitude,LocalityLongitude,municipality,PLacetoGeoref,forGeoReference,Utm5km,recordedBy,identifiedBy,sex,lifestage,preparations,Veld12,catalogNumber,occurrenceID,Column,Provincie
Algemeen,"Anopheles maculipennis s.s. Meigen, 1818",Anopheles,Anopheles maculipennis,maculipennis,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,26,8,1950, ,,,Oudergem,Oudergem,"Oudergem,  ",FS03C,A. Collart,A. Collart,Female,Adult,Whole mount,3C-3-Culi-6,28,RBINS:modirisk:collection::28,,Brussels
Algemeen,"Anopheles maculipennis s.s. Meigen, 1818",Anopheles,Anopheles maculipennis,maculipennis,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,5,5,1922,Postel,51.28763,5.19312,Mol,Postel Mol,"Mol, Postel",FS58C,Guilliaume Severin,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-3-Culi-6,29,RBINS:modirisk:collection::29,,Antwerp
Algemeen,"Anopheles maculipennis s.s. Meigen, 1818",Anopheles,Anopheles maculipennis,maculipennis,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,,7,1922,Postel,51.28763,5.19312,Mol,Postel Mol,"Mol, Postel",FS58C,Guilliaume Severin,Maurice E. M. Goetghebuer,Male,Adult,Whole mount,3C-3-Culi-6,30,RBINS:modirisk:collection::30,,Antwerp
Algemeen,"Anopheles maculipennis s.s. Meigen, 1818",Anopheles,Anopheles maculipennis,maculipennis,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,7,4,1954, ,,,Watermaal,Watermaal,"Watermaal,  ",ES92B,E. Janmoulle,,Female,Adult,Whole mount,3C-3-Culi-6,31,RBINS:modirisk:collection::31,,Brussels
Algemeen,"Coquillettidia richiardii (Ficalbi, 1889)",Coquillettidia,Coquillettidia richiardii,richiardii,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,11,7,1922,Postel,51.28763,5.19312,Mol,Postel Mol,"Mol, Postel",FS58C,Guilliaume Severin,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-5-Culi-6,32,RBINS:modirisk:collection::32,,Antwerp
Algemeen,"Coquillettidia richiardii (Ficalbi, 1889)",Coquillettidia,Coquillettidia richiardii,richiardii,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,11,8,1922,Postel,51.28763,5.19312,Mol,Postel Mol,"Mol, Postel",FS58C,Guilliaume Severin,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-5-Culi-6,33,RBINS:modirisk:collection::33,,Antwerp
Algemeen,"Coquillettidia richiardii (Ficalbi, 1889)",Coquillettidia,Coquillettidia richiardii,richiardii,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,12,8,1919,Neerpede,50.82522969999999,4.2614292,Anderlecht,Neerpede Anderlecht,"Anderlecht, Neerpede",ES93C,André Léon Tonnoir,F. W. Edwards,Female,Adult,Whole mount,3C-5-Culi-6,34,RBINS:modirisk:collection::34,,Brussels
Algemeen,"Coquillettidia richiardii (Ficalbi, 1889)",Coquillettidia,Coquillettidia richiardii,richiardii,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,20,7,1917,Genval,50.7211,4.49388,Rixensart,Genval Rixensart,"Rixensart, Genval",FS02D,André Léon Tonnoir,F. W. Edwards,Female,Adult,Whole mount,3C-5-Culi-6,35,RBINS:modirisk:collection::35,,Brabant Wallon
Algemeen,"Coquillettidia richiardii (Ficalbi, 1889)",Coquillettidia,Coquillettidia richiardii,richiardii,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,,7,1922,Abdij van Postel,,,Mol,Abdij van Postel Mol,"Mol, Abdij van Postel",FS58C,Guilliaume Severin,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-5-Culi-6,36,RBINS:modirisk:collection::36,,Antwerp
Algemeen,"Coquillettidia richiardii (Ficalbi, 1889)",Coquillettidia,Coquillettidia richiardii,richiardii,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,,7,1922,Postel,51.28763,5.19312,Mol,Postel Mol,"Mol, Postel",FS58C,Guilliaume Severin,Maurice E. M. Goetghebuer,Male,Adult,Whole mount,3C-5-Culi-6,37,RBINS:modirisk:collection::37,,Antwerp
Algemeen,"Coquillettidia richiardii (Ficalbi, 1889)",Coquillettidia,Coquillettidia richiardii,richiardii,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,,7,1922,Postel,51.28763,5.19312,Mol,Postel Mol,"Mol, Postel",FS58C,Guilliaume Severin,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-5-Culi-6,38,RBINS:modirisk:collection::38,,Antwerp
Algemeen,"Coquillettidia richiardii (Ficalbi, 1889)",Coquillettidia,Coquillettidia richiardii,richiardii,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,8,7,1918, ,,,Anderlecht,Anderlecht,"Anderlecht,  ",ES93C,André Léon Tonnoir,F. W. Edwards,Female,Adult,Whole mount,3C-5-Culi-6,39,RBINS:modirisk:collection::39,,Brussels
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,1,10,1967, ,,,Liège,Liège,"Liège,  ",FS81C,F. Delhez,L. Allaer,Female,Adult,Whole mount,3C-8-Culi-6,40,RBINS:modirisk:collection::40,,Luik
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,1,4,1892, ,,,Brussel,Brussel,"Brussel,  ",ES93D,E. Coucke,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-8-Culi-6,41,RBINS:modirisk:collection::41,,Brussels
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,1,5,1895, ,,,Brussel,Brussel,"Brussel,  ",ES93D,E. Coucke,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-8-Culi-6,42,RBINS:modirisk:collection::42,,Brussels
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,1,5,1895, ,,,Brussel,Brussel,"Brussel,  ",ES93D,E. Coucke,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-8-Culi-6,43,RBINS:modirisk:collection::43,,Brussels
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,10,11,1917, ,,,Ukkel,Ukkel,"Ukkel,  ",ES92B,Guilliaume Severin,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-8-Culi-6,44,RBINS:modirisk:collection::44,,Brussels
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,,10,1908, ,,,Gent,Gent,"Gent,  ",ES55A,Paul de Moffarts,Paul de Moffarts,Female,Adult,Whole mount,3C-8-Culi-6,45,RBINS:modirisk:collection::45,,East Flanders
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,,10,1944, Boitsfort,,,Watermael-Boitsfort,Boitsfort,"Watermael-Boitsfort,  Boitsfort",ES92B,Georges Marlier,A. Collart,Female,Adult,Whole mount,3C-8-Culi-6,46,RBINS:modirisk:collection::46,,Brussels
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,10,3,1896, ,,,Oudergem,Oudergem,"Oudergem,  ",FS03C,E. Coucke,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-8-Culi-6,47,RBINS:modirisk:collection::47,,Brussels
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,10,6,1895,Ter Kameren,,,Oudergem,Ter Kameren Oudergem,"Oudergem, Ter Kameren",FS03C,E. Coucke,Maurice E. M. Goetghebuer,Male,Adult,Whole mount,3C-7-Culi-6,48,RBINS:modirisk:collection::48,,Brussels
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,10,6,1918,Forêt de Soignes,,, ,Forêt de Soignes," , Forêt de Soignes",ES92D,André Léon Tonnoir,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-8-Culi-6,49,RBINS:modirisk:collection::49,,
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,10,7,1894, ,,,Etterbeek,Etterbeek,"Etterbeek,  ",ES93D,E. Coucke,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-8-Culi-6,50,RBINS:modirisk:collection::50,,Brussels
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,10,8,1892,Hertogenwald,50.5833333,6.0666667, ,Hertogenwald," , Hertogenwald",KB90A,E. Coucke,Maurice E. M. Goetghebuer,Male,Adult,Whole mount,3C-7-Culi-6,51,RBINS:modirisk:collection::51,,
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,10,8,1892,Hertogenwald,50.5833333,6.0666667, ,Hertogenwald," , Hertogenwald",KB90A,E. Coucke,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-7-Culi-6,52,RBINS:modirisk:collection::52,,
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,10,9,1893, ,,,Etterbeek,Etterbeek,"Etterbeek,  ",ES93D,E. Coucke,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-8-Culi-6,53,RBINS:modirisk:collection::53,,Brussels
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,,11,1908, ,,,Gent,Gent,"Gent,  ",ES55A,Paul de Moffarts,Paul de Moffarts,Female,Adult,Whole mount,3C-8-Culi-6,54,RBINS:modirisk:collection::54,,East Flanders
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,11,7,1917,Genval,50.7211,4.49388,Rixensart,Genval Rixensart,"Rixensart, Genval",FS02D,André Léon Tonnoir,André Léon Tonnoir,Female,Adult,Whole mount,3C-8-Culi-6,55,RBINS:modirisk:collection::55,,Brabant Wallon
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,12,11,1913, ,,,Brussel,Brussel,"Brussel,  ",ES93D,,Maurice E. M. Goetghebuer,Male,Adult,Whole mount,3C-7-Culi-6,56,RBINS:modirisk:collection::56,,Brussels
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,12,4,1894, ,,,Evegnée,Evegnée,"Evegnée,  ",FS91C,E. Coucke,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-8-Culi-6,57,RBINS:modirisk:collection::57,,Luik
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,12,6,1918, ,,,Melsbroek,Melsbroek,"Melsbroek,  ",FS04C,André Léon Tonnoir,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-8-Culi-6,58,RBINS:modirisk:collection::58,,Flemish Brabant
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,12,8,1895, ,,,Etterbeek,Etterbeek,"Etterbeek,  ",ES93D,E. Coucke,Maurice E. M. Goetghebuer,Male,Adult,Whole mount,3C-7-Culi-6,59,RBINS:modirisk:collection::59,,Brussels
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,13,10,1911, ,,,Francorchamps,Francorchamps,"Francorchamps,  ",GR19C,Guilliaume Severin,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-7-Culi-6,60,RBINS:modirisk:collection::60,,Luik
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,13,10,1911, ,,,Francorchamps,Francorchamps,"Francorchamps,  ",GR19C,Guilliaume Severin,Maurice E. M. Goetghebuer,Male,Adult,Whole mount,3C-7-Culi-6,61,RBINS:modirisk:collection::61,,Luik
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,13,10,1936, ,,,Antwerpen,Antwerpen,"Antwerpen,  ",ES97D,/ Brandligt,A. Collart,Male,Adult,Whole mount,3C-7-Culi-6,62,RBINS:modirisk:collection::62,,Antwerp
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,13,10,1936, ,,,Antwerpen,Antwerpen,"Antwerpen,  ",ES97D,/ Brandligt,A. Collart,Female,Adult,Whole mount,3C-7-Culi-6,63,RBINS:modirisk:collection::63,,Antwerp
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,13,5,1892, ,,,Ixelles,Ixelles,"Ixelles,  ",ES93D,E. Coucke,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-8-Culi-6,64,RBINS:modirisk:collection::64,,Brussels
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,13,7,1917,Genval,50.7211,4.49388,Rixensart,Genval Rixensart,"Rixensart, Genval",FS02D,André Léon Tonnoir,André Léon Tonnoir,Male,Adult,Whole mount,3C-7-Culi-6,65,RBINS:modirisk:collection::65,,Brabant Wallon
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,13,7,1933, ,,,Antwerpen,Antwerpen,"Antwerpen,  ",ES97D,/ Brandligt,A. Collart,Female,Adult,Whole mount,3C-8-Culi-6,66,RBINS:modirisk:collection::66,,Antwerp
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,13,7,1933, ,,,Antwerpen,Antwerpen,"Antwerpen,  ",ES97D,/ Brandligt,A. Collart,Male,Adult,Whole mount,3C-7-Culi-6,67,RBINS:modirisk:collection::67,,Antwerp
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,13,8,1894, ,,,Brussel,Brussel,"Brussel,  ",ES93D,E. Coucke,Wouter Dekoninck,Female,Adult,Whole mount,3C-8-Culi-6,68,RBINS:modirisk:collection::68,,Brussels
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,14,4,1931, ,,,Liège,Liège,"Liège,  ",FS81C,,,Male,Adult,Whole mount,3C-7-Culi-6,69,RBINS:modirisk:collection::69,,Luik
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,14,8,1894, ,,,Etterbeek,Etterbeek,"Etterbeek,  ",ES93D,E. Coucke,Maurice E. M. Goetghebuer,Male,Adult,Whole mount,3C-7-Culi-6,70,RBINS:modirisk:collection::70,,Brussels
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,15,4,1892, ,,,Sint-Lambrechts-Woluwe,Sint-Lambrechts-Woluwe,"Sint-Lambrechts-Woluwe,  ",ES93D,E. Coucke,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-8-Culi-6,71,RBINS:modirisk:collection::71,,Brussels
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,15,4,1892, ,,,Sint-Lambrechts-Woluwe,Sint-Lambrechts-Woluwe,"Sint-Lambrechts-Woluwe,  ",ES93D,E. Coucke,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-8-Culi-6,72,RBINS:modirisk:collection::72,,Brussels
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,15,6,1894, ,,,Brussel,Brussel,"Brussel,  ",ES93D,E. Coucke,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-8-Culi-6,73,RBINS:modirisk:collection::73,,Brussels
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,15,8,1893, ,,,Fléron,Fléron,"Fléron,  ",FS81D,E. Coucke,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-8-Culi-6,74,RBINS:modirisk:collection::74,,Luik
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,15,8,1893, ,,,Etterbeek,Etterbeek,"Etterbeek,  ",ES93D,E. Coucke,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-7-Culi-6,75,RBINS:modirisk:collection::75,,Brussels
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,15,8,1893, ,,,Etterbeek,Etterbeek,"Etterbeek,  ",ES93D,E. Coucke,Maurice E. M. Goetghebuer,Male,Adult,Whole mount,3C-7-Culi-6,76,RBINS:modirisk:collection::76,,Brussels
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,16,9,1911, ,,,Francorchamps,Francorchamps,"Francorchamps,  ",GR19C,Guilliaume Severin,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-8-Culi-6,77,RBINS:modirisk:collection::77,,Luik
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,18,3,1892, ,,,Ixelles,Ixelles,"Ixelles,  ",ES93D,E. Coucke,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-8-Culi-6,78,RBINS:modirisk:collection::78,,Brussels
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,18,4,1895, ,,,Etterbeek,Etterbeek,"Etterbeek,  ",ES93D,E. Coucke,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-8-Culi-6,79,RBINS:modirisk:collection::79,,Brussels
Algemeen,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,18,4,1896, ,,,Oudergem,Oudergem,"Oudergem,  ",FS03C,E. Coucke,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-8-Culi-6,80,RBINS:modirisk:collection::80,,Brussels
