Subcollectie,originalNameUsage,genus,scientificName,specificEpithet,type,language,license,rightsHolder,accessRights,institutionCode,datasetName,ownerInstitutionCode,basisOfREcord,countryCode,geodeticDatum,kingdom,nomenclaturalCode,eventDate,locality,localityLatitude,LocalityLongitude,municipality,PLacetoGeoref,forGeoReference,Utm5km,recordedBy,identifiedBy,sex,lifestage,preparations,Veld12,catalogNumber,occurrenceID,Column,Provincie,X,Y,TAG,POINT_X,POINT_Y,decimalLongitude,decimalLatitude,datasetName2,georeferenceRemarks
Coll. M. Goetghebuer,"Coquillettidia richiardii (Ficalbi, 1889)",Coquillettidia,Coquillettidia richiardii,richiardii,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,16/6/1910, ,,,Gent,Gent,"Gent,  ",ES55A,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Male,Adult,Whole mount,3C-3-Culi-6,455,RBINS:modirisk:collection::455,,East Flanders,106576.54039999844,195344.79320000112,ES55A,106576.5404,195344.7932,3.7492658563690693,51.06661661343593,Modirisk_collection_data,georeference_attempt
Coll. M. Goetghebuer,"Coquillettidia richiardii (Ficalbi, 1889)",Coquillettidia,Coquillettidia richiardii,richiardii,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,5/6/1917, ,,,Destelbergen,Destelbergen,"Destelbergen,  ",ES55B,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Male,Adult,Whole mount,3C-3-Culi-6,456,RBINS:modirisk:collection::456,,East Flanders,111577.44240000099,195252.21279999983,ES55B,111577.4424,195252.2128,3.8206169257590403,51.06613746522118,Modirisk_collection_data,georeference_attempt
Coll. M. Goetghebuer,"Coquillettidia richiardii (Ficalbi, 1889)",Coquillettidia,Coquillettidia richiardii,richiardii,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,7/1922, Postel,,,Mol,Postel Mol,"Mol,  Postel",FS58C,Guilliaume Severin,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-3-Culi-6,457,RBINS:modirisk:collection::457,,Antwerp,207051.83349999785,218484.7379,FS58C,207051.8335,218484.7379,5.186294567506461,51.27340790203188,Modirisk_collection_data,georeference_attempt
Coll. M. Goetghebuer,"Coquillettidia richiardii (Ficalbi, 1889)",Coquillettidia,Coquillettidia richiardii,richiardii,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,8/7/1910, ,,,Gent,Gent,"Gent,  ",ES55A,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-3-Culi-6,458,RBINS:modirisk:collection::458,,East Flanders,106576.54039999844,195344.79320000112,ES55A,106576.5404,195344.7932,3.7492658563690693,51.06661661343593,Modirisk_collection_data,georeference_attempt
Coll. M. Goetghebuer,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,1/12/1943, ,,,Gent,Gent,"Gent,  ",ES55A,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-5-Culi-6,459,RBINS:modirisk:collection::459,,East Flanders,106576.54039999844,195344.79320000112,ES55A,106576.5404,195344.7932,3.7492658563690693,51.06661661343593,Modirisk_collection_data,georeference_attempt
Coll. M. Goetghebuer,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,1/7/1920, Hockai,,,Stavelot,Hockai Stavelot,"Stavelot,  Hockai",GR08B,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-5-Culi-6,460,RBINS:modirisk:collection::460,,Luik,260274.5750999972,122481.98330000044,GR08B,260274.5751,122481.9833,5.920039195430386,50.40285972003676,Modirisk_collection_data,georeference_attempt
Coll. M. Goetghebuer,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,1/8/1917, ,,,Gent,Gent,"Gent,  ",ES55A,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-5-Culi-6,461,RBINS:modirisk:collection::461,,East Flanders,106576.54039999844,195344.79320000112,ES55A,106576.5404,195344.7932,3.7492658563690693,51.06661661343593,Modirisk_collection_data,georeference_attempt
Coll. M. Goetghebuer,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,1/9/1917, ,,,Gent,Gent,"Gent,  ",ES55A,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Male,Adult,Whole mount,3C-5-Culi-6,462,RBINS:modirisk:collection::462,,East Flanders,106576.54039999844,195344.79320000112,ES55A,106576.5404,195344.7932,3.7492658563690693,51.06661661343593,Modirisk_collection_data,georeference_attempt
Coll. M. Goetghebuer,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,1/9/1917, ,,,Gent,Gent,"Gent,  ",ES55A,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-5-Culi-6,463,RBINS:modirisk:collection::463,,East Flanders,106576.54039999844,195344.79320000112,ES55A,106576.5404,195344.7932,3.7492658563690693,51.06661661343593,Modirisk_collection_data,georeference_attempt
Coll. M. Goetghebuer,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,1/9/1932, ,,,De Panne,De Panne,"De Panne,  ",DS76C,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-5-Culi-6,464,RBINS:modirisk:collection::464,,West Flanders,26651.623199999325,201821.90480000156,DS76C,26651.6232,201821.9048,2.6071350560616113,51.11331998954041,Modirisk_collection_data,georeference_attempt
Coll. M. Goetghebuer,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,12/5/1921, ,,,Destelbergen,Destelbergen,"Destelbergen,  ",ES55B,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-5-Culi-6,465,RBINS:modirisk:collection::465,,East Flanders,111577.44240000099,195252.21279999983,ES55B,111577.4424,195252.2128,3.8206169257590403,51.06613746522118,Modirisk_collection_data,georeference_attempt
Coll. M. Goetghebuer,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,16/6/1910, ,,,Gent,Gent,"Gent,  ",ES55A,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Male,Adult,Whole mount,3C-5-Culi-6,466,RBINS:modirisk:collection::466,,East Flanders,106576.54039999844,195344.79320000112,ES55A,106576.5404,195344.7932,3.7492658563690693,51.06661661343593,Modirisk_collection_data,georeference_attempt
Coll. M. Goetghebuer,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,17/7/1910, ,,,Gent,Gent,"Gent,  ",ES55A,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-5-Culi-6,467,RBINS:modirisk:collection::467,,East Flanders,106576.54039999844,195344.79320000112,ES55A,106576.5404,195344.7932,3.7492658563690693,51.06661661343593,Modirisk_collection_data,georeference_attempt
Coll. M. Goetghebuer,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,18/9/1920, Knokke,,,Knokke-Heist,Knokke-Heist,"Knokke-Heist,  Knokke",ES18B,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Male,Adult,Whole mount,3C-5-Culi-6,468,RBINS:modirisk:collection::468,,West Flanders,72123.43349999934,225999.05160000172,ES18B,72123.4335,225999.0516,3.251229494419811,51.33851408667626,Modirisk_collection_data,georeference_attempt
Coll. M. Goetghebuer,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,2/9/1917, ,,,Gent,Gent,"Gent,  ",ES55A,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-5-Culi-6,469,RBINS:modirisk:collection::469,,East Flanders,106576.54039999844,195344.79320000112,ES55A,106576.5404,195344.7932,3.7492658563690693,51.06661661343593,Modirisk_collection_data,georeference_attempt
Coll. M. Goetghebuer,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,22/10/1933, ,,,Gent,Gent,"Gent,  ",ES55A,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-5-Culi-6,470,RBINS:modirisk:collection::470,,East Flanders,106576.54039999844,195344.79320000112,ES55A,106576.5404,195344.7932,3.7492658563690693,51.06661661343593,Modirisk_collection_data,georeference_attempt
Coll. M. Goetghebuer,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,22/10/1933, ,,,Gent,Gent,"Gent,  ",ES55A,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-5-Culi-6,471,RBINS:modirisk:collection::471,,East Flanders,106576.54039999844,195344.79320000112,ES55A,106576.5404,195344.7932,3.7492658563690693,51.06661661343593,Modirisk_collection_data,georeference_attempt
Coll. M. Goetghebuer,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,22/8/1920, Nukerke,,,Maarkedal,Nukerke Maarkedal,"Maarkedal,  Nukerke",ES42A,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Male,Adult,Whole mount,3C-5-Culi-6,472,RBINS:modirisk:collection::472,,East Flanders,96020.21169999987,165524.53799999878,ES42A,96020.2117,165524.538,3.603059280062067,50.797681224136944,Modirisk_collection_data,georeference_attempt
Coll. M. Goetghebuer,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,23/7/1920, Rouge-Cloître,,,Oudergem,Rouge-Cloître Oudergem,"Oudergem,  Rouge-Cloître",FS03C,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Male,Adult,Whole mount,3C-5-Culi-6,473,RBINS:modirisk:collection::473,,Brussels,156119.6543999985,169415.53079999983,FS03C,156119.6544,169415.5308,4.455625713577015,50.83512448461186,Modirisk_collection_data,georeference_attempt
Coll. M. Goetghebuer,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,24/8/1942, ,,,Gent,Gent,"Gent,  ",ES55A,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Male,Adult,Whole mount,3C-5-Culi-6,474,RBINS:modirisk:collection::474,,East Flanders,106576.54039999844,195344.79320000112,ES55A,106576.5404,195344.7932,3.7492658563690693,51.06661661343593,Modirisk_collection_data,georeference_attempt
Coll. M. Goetghebuer,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,27/9/1945, ,,,Gent,Gent,"Gent,  ",ES55A,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-5-Culi-6,475,RBINS:modirisk:collection::475,,East Flanders,106576.54039999844,195344.79320000112,ES55A,106576.5404,195344.7932,3.7492658563690693,51.06661661343593,Modirisk_collection_data,georeference_attempt
Coll. M. Goetghebuer,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,28/10/1946, ,,,Gent,Gent,"Gent,  ",ES55A,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Male,Adult,Whole mount,3C-5-Culi-6,476,RBINS:modirisk:collection::476,,East Flanders,106576.54039999844,195344.79320000112,ES55A,106576.5404,195344.7932,3.7492658563690693,51.06661661343593,Modirisk_collection_data,georeference_attempt
Coll. M. Goetghebuer,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,3/9/1917, ,,,Gent,Gent,"Gent,  ",ES55A,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-5-Culi-6,477,RBINS:modirisk:collection::477,,East Flanders,106576.54039999844,195344.79320000112,ES55A,106576.5404,195344.7932,3.7492658563690693,51.06661661343593,Modirisk_collection_data,georeference_attempt
Coll. M. Goetghebuer,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,3/9/1917, ,,,Gent,Gent,"Gent,  ",ES55A,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Male,Adult,Whole mount,3C-5-Culi-6,478,RBINS:modirisk:collection::478,,East Flanders,106576.54039999844,195344.79320000112,ES55A,106576.5404,195344.7932,3.7492658563690693,51.06661661343593,Modirisk_collection_data,georeference_attempt
Coll. M. Goetghebuer,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,4/6/1910, ,,,Gent,Gent,"Gent,  ",ES55A,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Male,Adult,Whole mount,3C-5-Culi-6,479,RBINS:modirisk:collection::479,,East Flanders,106576.54039999844,195344.79320000112,ES55A,106576.5404,195344.7932,3.7492658563690693,51.06661661343593,Modirisk_collection_data,georeference_attempt
Coll. M. Goetghebuer,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,5/7/1910, ,,,Gent,Gent,"Gent,  ",ES55A,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-5-Culi-6,480,RBINS:modirisk:collection::480,,East Flanders,106576.54039999844,195344.79320000112,ES55A,106576.5404,195344.7932,3.7492658563690693,51.06661661343593,Modirisk_collection_data,georeference_attempt
Coll. M. Goetghebuer,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,5/7/1910, ,,,Gent,Gent,"Gent,  ",ES55A,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Male,Adult,Whole mount,3C-5-Culi-6,481,RBINS:modirisk:collection::481,,East Flanders,106576.54039999844,195344.79320000112,ES55A,106576.5404,195344.7932,3.7492658563690693,51.06661661343593,Modirisk_collection_data,georeference_attempt
Coll. M. Goetghebuer,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,6/7/1910, ,,,Gent,Gent,"Gent,  ",ES55A,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-5-Culi-6,482,RBINS:modirisk:collection::482,,East Flanders,106576.54039999844,195344.79320000112,ES55A,106576.5404,195344.7932,3.7492658563690693,51.06661661343593,Modirisk_collection_data,georeference_attempt
Coll. M. Goetghebuer,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,6/9/1917, Vinderhoute,,,Lovendegem,Vinderhoute Lovendegem,"Lovendegem,  Vinderhoute",ES45B,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-5-Culi-6,483,RBINS:modirisk:collection::483,,East Flanders,101575.6050999984,195437.3354000002,ES45B,101575.6051,195437.3354,3.6779129208714627,51.06705221325617,Modirisk_collection_data,georeference_attempt
Coll. M. Goetghebuer,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,7/3/1945, ,,,Gent,Gent,"Gent,  ",ES55A,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-5-Culi-6,484,RBINS:modirisk:collection::484,,East Flanders,106576.54039999844,195344.79320000112,ES55A,106576.5404,195344.7932,3.7492658563690693,51.06661661343593,Modirisk_collection_data,georeference_attempt
Coll. M. Goetghebuer,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,7/9/1910, ,,,Gent,Gent,"Gent,  ",ES55A,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-5-Culi-6,485,RBINS:modirisk:collection::485,,East Flanders,106576.54039999844,195344.79320000112,ES55A,106576.5404,195344.7932,3.7492658563690693,51.06661661343593,Modirisk_collection_data,georeference_attempt
Coll. M. Goetghebuer,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,8/6/1920, ,,,Drongen,Drongen,"Drongen,  ",ES45B,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-5-Culi-6,486,RBINS:modirisk:collection::486,,East Flanders,101575.6050999984,195437.3354000002,ES45B,101575.6051,195437.3354,3.6779129208714627,51.06705221325617,Modirisk_collection_data,georeference_attempt
Coll. M. Goetghebuer,"Culex pipiens Linnaeus, 1758",Culex,Culex pipiens,pipiens,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,, Overmere,,,Berlare,Overmere Berlare,"Berlare,  Overmere",ES65B,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-5-Culi-6,487,RBINS:modirisk:collection::487,,East Flanders,121579.13400000335,195066.93789999926,ES65B,121579.134,195066.9379,3.963312754704786,51.06504853625825,Modirisk_collection_data,georeference_attempt
Coll. M. Goetghebuer,"Culex territans Walker, 1856",Culex,Culex territans,territans,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,28/6/1918, Rouge-Cloître,,,Oudergem,Rouge-Cloître Oudergem,"Oudergem,  Rouge-Cloître",FS03C,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Female,Adult,Whole mount,3C-5-Culi-6,488,RBINS:modirisk:collection::488,,Brussels,156119.6543999985,169415.53079999983,FS03C,156119.6544,169415.5308,4.455625713577015,50.83512448461186,Modirisk_collection_data,georeference_attempt
Coll. M. Goetghebuer,"Culex territans Walker, 1856",Culex,Culex territans,territans,Event,en,https://creativecommons.org/licenses/by-nc/4.0/,RBINS,http://www.inbo.be/en/norms-for-data-use,RBINS,insertDatasetName,RBINS,PreservedSpecimen,BE,WGS84,Animalia,ICZN,30/7/1918,Forêt de Soignes,,, ,Forêt de Soignes," , Forêt de Soignes",ES92D,Maurice E. M. Goetghebuer,Maurice E. M. Goetghebuer,Male,Adult,Whole mount,3C-5-Culi-6,489,RBINS:modirisk:collection::489,,,150934.26680000126,159507.48479999974,ES92D,150934.2668,159507.4848,4.381988397077254,50.74608651803466,Modirisk_collection_data,georeference_attempt
