id	type	license	institutionCode	basisOfRecord	dynamicProperties	occurrenceID	individualCount	sex	samplingProtocol	eventDate	year	verbatimEventDate	habitat	continent	country	countryCode	stateProvince	municipality	locality	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	identifiedBy	scientificName	genus	specificEpithet
MODIRISK:444	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=true;Potential breeding site=true;Landscape=rural	MODIRISK:444	6	Female	Mosquito Magnet Liberty Plus	2007-09-09	2007	2007-09-09/2007-09-16	agriculture	Europe	Belgium	BE	Liege	Eupen	B258		50.5936012299999973	6.24250030500000008	EPSG:4326	Veerle	Culex torrentium	Culex	torrentium
MODIRISK:445	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=true;Potential breeding site=true;Landscape=rural	MODIRISK:445	1	Male	Mosquito Magnet Liberty Plus	2007-09-09	2007	2007-09-09/2007-09-16	agriculture	Europe	Belgium	BE	Liege	Eupen	B258		50.5936012299999973	6.24250030500000008	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:449	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=rural	MODIRISK:449	4	Female	Mosquito Magnet Liberty Plus	2007-08-19	2007	2007-08-19/2007-08-26	nature	Europe	Belgium	BE	Liege	Thommen	Oudler	naaldbos	50.2141418499999972	6.10975980799999974	EPSG:4326	Veerle	Ochlerotatus geniculatus	Ochlerotatus	geniculatus
MODIRISK:450	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=rural	MODIRISK:450	16	Female	Mosquito Magnet Liberty Plus	2007-08-19	2007	2007-08-19/2007-08-26	nature	Europe	Belgium	BE	Liege	Thommen	Oudler	naaldbos	50.2141418499999972	6.10975980799999974	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:451	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=rural	MODIRISK:451	1	Female	Mosquito Magnet Liberty Plus	2007-08-19	2007	2007-08-19/2007-08-26	nature	Europe	Belgium	BE	Liege	Thommen	Oudler	naaldbos	50.2141418499999972	6.10975980799999974	EPSG:4326	Veerle	Culex torrentium	Culex	torrentium
MODIRISK:452	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:452	2	Female	Mosquito Magnet Liberty Plus	2007-08-19	2007	2007-08-19/2007-08-26	agriculture	Europe	Belgium	BE	Liege	Francorchamps	Chemin de la Hoogne		50.4857597399999989	5.98142003999999972	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:453	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban	MODIRISK:453	8	Female	Mosquito Magnet Liberty Plus	2007-07-30	2007	2007-07-30/2007-08-06	urban	Europe	Belgium	BE	Liege	Lantremange	49 Haute Wegge		50.7008895900000027	5.24420022999999969	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:454	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban	MODIRISK:454	1	Male	Mosquito Magnet Liberty Plus	2007-07-30	2007	2007-07-30/2007-08-06	urban	Europe	Belgium	BE	Liege	Lantremange	49 Haute Wegge		50.7008895900000027	5.24420022999999969	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:455	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:455	1	Female	Mosquito Magnet Liberty Plus	2007-07-30	2007	2007-07-30/2007-08-06	agriculture	Europe	Belgium	BE	Liege	Acosse	Rue Sainte-Barbe	huis midden in akkers	50.5892791699999975	5.14548015599999964	EPSG:4326	Veerle	Culiseta annulata	Culiseta	annulata
MODIRISK:456	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:456	7	Female	Mosquito Magnet Liberty Plus	2007-07-30	2007	2007-07-30/2007-08-06	agriculture	Europe	Belgium	BE	Liege	Acosse	Rue Sainte-Barbe	huis midden in akkers	50.5892791699999975	5.14548015599999964	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:457	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:457	1	Male	Mosquito Magnet Liberty Plus	2007-07-30	2007	2007-07-30/2007-08-06	agriculture	Europe	Belgium	BE	Liege	Acosse	Rue Sainte-Barbe	huis midden in akkers	50.5892791699999975	5.14548015599999964	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:464	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=true;Potential breeding site=true;Landscape=rural	MODIRISK:464	3	Female	Mosquito Magnet Liberty Plus	2007-08-20	2007	2007-08-20/2007-08-27	nature	Europe	Belgium	BE	Limburg	Neeroeteren	34 Dornestraat	Wouterbronnen achter zwembad	51.0526618999999968	5.62866020199999983	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:465	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=true;Potential breeding site=true;Landscape=rural	MODIRISK:465	1	Female	Mosquito Magnet Liberty Plus	2007-08-20	2007	2007-08-20/2007-08-27	nature	Europe	Belgium	BE	Limburg	Neeroeteren	34 Dornestraat	Wouterbronnen achter zwembad	51.0526618999999968	5.62866020199999983	EPSG:4326	Veerle	Coquillettidia richiardii	Coquillettidia	richiardii
MODIRISK:466	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=true;Potential breeding site=true;Landscape=rural	MODIRISK:466	1	Female	Mosquito Magnet Liberty Plus	2007-08-20	2007	2007-08-20/2007-08-27	nature	Europe	Belgium	BE	Limburg	Neeroeteren	34 Dornestraat	Wouterbronnen achter zwembad	51.0526618999999968	5.62866020199999983	EPSG:4326	Veerle	Culiseta annulata	Culiseta	annulata
MODIRISK:467	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:467	26	Male	Mosquito Magnet Liberty Plus	2007-08-13	2007	2007-08-13/2007-08-20	agriculture	Europe	Belgium	BE	Limburg	Lanaken		Kinderboerderij Sint Pietersheim aan Nationaal Park Hoge Kempen, op koeweide	50.9029006999999964	5.65832996399999999	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:468	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:468	11	Female	Mosquito Magnet Liberty Plus	2007-08-13	2007	2007-08-13/2007-08-20	agriculture	Europe	Belgium	BE	Limburg	Lanaken		Kinderboerderij Sint Pietersheim aan Nationaal Park Hoge Kempen, op koeweide	50.9029006999999964	5.65832996399999999	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:469	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:469	21	Female	Mosquito Magnet Liberty Plus	2007-08-13	2007	2007-08-13/2007-08-20	nature	Europe	Belgium	BE	Limburg	Beverst	4 Grote Heide	aan weilanden met paarden en zwembad	50.9068794299999965	5.56684017200000003	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:470	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:470	1	Female	Mosquito Magnet Liberty Plus	2007-08-13	2007	2007-08-13/2007-08-20	nature	Europe	Belgium	BE	Limburg	Beverst	4 Grote Heide	aan weilanden met paarden en zwembad	50.9068794299999965	5.56684017200000003	EPSG:4326	Veerle	Anopheles plumbeus	Anopheles	plumbeus
MODIRISK:471	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:471	1	Male	Mosquito Magnet Liberty Plus	2007-08-13	2007	2007-08-13/2007-08-20	nature	Europe	Belgium	BE	Limburg	Beverst	4 Grote Heide	aan weilanden met paarden en zwembad	50.9068794299999965	5.56684017200000003	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:474	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban	MODIRISK:474	3	Female	Mosquito Magnet Liberty Plus	2007-09-25	2007	2007-09-25/2007-10-02		Europe	Belgium	BE	Antwerp	Albertdok		importeur tropisch hout, val geplaatst in magazijn	51.2516403199999999	4.39648008300000015	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:475	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:475	58	Female	Mosquito Magnet Liberty Plus	2007-08-07	2007	2007-08-07/2007-08-14	agriculture	Europe	Belgium	BE	Antwerp	Merksplas	9 Witte keiweg		51.4080810499999998	4.84979009600000044	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:476	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:476	4	Male	Mosquito Magnet Liberty Plus	2007-08-07	2007	2007-08-07/2007-08-14	agriculture	Europe	Belgium	BE	Antwerp	Merksplas	9 Witte keiweg		51.4080810499999998	4.84979009600000044	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:477	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban	MODIRISK:477	12	Female	Mosquito Magnet Liberty Plus	2007-09-11	2007	2007-09-11/2007-09-18	agriculture	Europe	Belgium	BE	Antwerp	Sint-Katelijne-Waver	22 Potputlei	bij groententeler, weiland met pony	51.0562515299999973	4.51056003600000022	EPSG:4326	Veerle	Culiseta annulata	Culiseta	annulata
MODIRISK:478	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban	MODIRISK:478	42	Female	Mosquito Magnet Liberty Plus	2007-09-11	2007	2007-09-11/2007-09-18	agriculture	Europe	Belgium	BE	Antwerp	Sint-Katelijne-Waver	22 Potputlei	bij groententeler, weiland met pony	51.0562515299999973	4.51056003600000022	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:479	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban	MODIRISK:479	9	Male	Mosquito Magnet Liberty Plus	2007-09-11	2007	2007-09-11/2007-09-18	agriculture	Europe	Belgium	BE	Antwerp	Sint-Katelijne-Waver	22 Potputlei	bij groententeler, weiland met pony	51.0562515299999973	4.51056003600000022	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:480	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=true;Potential breeding site=true;Landscape=urban	MODIRISK:480	63	Female	Mosquito Magnet Liberty Plus	2007-09-18	2007	2007-09-18/2007-09-25	urban	Europe	Belgium	BE	Antwerp	Mechelen	81 Onze-Lieve-Vrouwestraat	ommuurde tuin, aan achterkant van tuin loopt Dijle	51.0238418599999974	4.47985982899999957	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:481	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=true;Potential breeding site=true;Landscape=urban	MODIRISK:481	1	Female	Mosquito Magnet Liberty Plus	2007-09-18	2007	2007-09-18/2007-09-25	urban	Europe	Belgium	BE	Antwerp	Mechelen	81 Onze-Lieve-Vrouwestraat	ommuurde tuin, aan achterkant van tuin loopt Dijle	51.0238418599999974	4.47985982899999957	EPSG:4326	Veerle	Culex torrentium	Culex	torrentium
MODIRISK:482	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=true;Potential breeding site=true;Landscape=urban	MODIRISK:482	5	Male	Mosquito Magnet Liberty Plus	2007-09-18	2007	2007-09-18/2007-09-25	urban	Europe	Belgium	BE	Antwerp	Mechelen	81 Onze-Lieve-Vrouwestraat	ommuurde tuin, aan achterkant van tuin loopt Dijle	51.0238418599999974	4.47985982899999957	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:483	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban	MODIRISK:483	20	Female	Mosquito Magnet Liberty Plus	2007-09-10	2007	2007-09-10/2007-09-17	urban	Europe	Belgium	BE	East Flanders	Sint-Niklaas	69 Passtraat		51.1711387599999981	4.16422986999999978	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:484	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban	MODIRISK:484	4	Male	Mosquito Magnet Liberty Plus	2007-09-10	2007	2007-09-10/2007-09-17	urban	Europe	Belgium	BE	East Flanders	Sint-Niklaas	69 Passtraat		51.1711387599999981	4.16422986999999978	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:485	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban	MODIRISK:485	1	Female	Mosquito Magnet Liberty Plus	2007-09-10	2007	2007-09-10/2007-09-17	urban	Europe	Belgium	BE	East Flanders	Sint-Niklaas	69 Passtraat		51.1711387599999981	4.16422986999999978	EPSG:4326	Rien De Keyser	Culiseta annulata	Culiseta	annulata
MODIRISK:486	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban	MODIRISK:486	1	Female	Mosquito Magnet Liberty Plus	2007-09-10	2007	2007-09-10/2007-09-17	urban	Europe	Belgium	BE	East Flanders	Sint-Niklaas	69 Passtraat		51.1711387599999981	4.16422986999999978	EPSG:4326	Rien De Keyser	Anopheles claviger	Anopheles	claviger
MODIRISK:487	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban	MODIRISK:487	1	Female	Mosquito Magnet Liberty Plus	2007-09-10	2007	2007-09-10/2007-09-17	urban	Europe	Belgium	BE	East Flanders	Sint-Niklaas	69 Passtraat		51.1711387599999981	4.16422986999999978	EPSG:4326	Rien De Keyser	Culex torrentium	Culex	torrentium
MODIRISK:496	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=true;Running water=true;Potential breeding site=true;Landscape=rural	MODIRISK:496	4	Female	Mosquito Magnet Liberty Plus	2007-08-13	2007	2007-08-13/2007-08-20	nature	Europe	Belgium	BE	Hainaut	Mainvault	Route de Frasnes		50.649990080000002	3.6713700290000002	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:497	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=true;Running water=true;Potential breeding site=true;Landscape=rural	MODIRISK:497	2	Female	Mosquito Magnet Liberty Plus	2007-08-13	2007	2007-08-13/2007-08-20	nature	Europe	Belgium	BE	Hainaut	Mainvault	Route de Frasnes		50.649990080000002	3.6713700290000002	EPSG:4326	Rien De Keyser	Culex torrentium	Culex	torrentium
MODIRISK:498	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:498	3	Female	Mosquito Magnet Liberty Plus	2007-09-25	2007	2007-09-25/2007-10-02	agriculture	Europe	Belgium	BE	Flemish Brabant	Bertem					EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:499	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=true;Potential breeding site=true;Landscape=peri-urban	MODIRISK:499	226	Female	Mosquito Magnet Liberty Plus	2007-08-05	2007	2007-08-05/2007-08-12	agriculture	Europe	Belgium	BE	West Flanders	Beselare	1 Maarlestraat		50.8843917800000014	2.98977994899999988	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:500	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=true;Potential breeding site=true;Landscape=peri-urban	MODIRISK:500	1	Male	Mosquito Magnet Liberty Plus	2007-08-05	2007	2007-08-05/2007-08-12	agriculture	Europe	Belgium	BE	West Flanders	Beselare	1 Maarlestraat		50.8843917800000014	2.98977994899999988	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:501	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=true;Running water=true;Potential breeding site=true;Landscape=rural	MODIRISK:501	48	Female	Mosquito Magnet Liberty Plus	2007-09-24	2007	2007-09-24/2007-10-01	agriculture	Europe	Belgium	BE	East Flanders	Denderhoutem	Hoefstraat		50.896499630000001	3.96274995799999985	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:502	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=true;Running water=true;Potential breeding site=true;Landscape=rural	MODIRISK:502	5	Male	Mosquito Magnet Liberty Plus	2007-09-24	2007	2007-09-24/2007-10-01	agriculture	Europe	Belgium	BE	East Flanders	Denderhoutem	Hoefstraat		50.896499630000001	3.96274995799999985	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:503	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=true;Running water=true;Potential breeding site=true;Landscape=rural	MODIRISK:503	1	Female	Mosquito Magnet Liberty Plus	2007-09-24	2007	2007-09-24/2007-10-01	agriculture	Europe	Belgium	BE	East Flanders	Denderhoutem	Hoefstraat		50.896499630000001	3.96274995799999985	EPSG:4326	Rien De Keyser	Anopheles claviger	Anopheles	claviger
MODIRISK:508	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:508	35	Female	Mosquito Magnet Liberty Plus	2007-09-16	2007	2007-09-16/2007-09-23	agriculture	Europe	Belgium	BE	West Flanders	Egem	2 Straatgoedweg		51.0256996199999975	3.26233005500000006	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:509	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:509	20	Female	Mosquito Magnet Liberty Plus	2007-09-04	2007	2007-09-04/2007-09-11	agriculture	Europe	Belgium	BE	Flemish Brabant	Testelt					EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:510	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:510	44	Female	Mosquito Magnet Liberty Plus	2007-09-25	2007	2007-09-25/2007-10-02	agriculture	Europe	Belgium	BE	Flemish Brabant	Huldenberg	162 Wolfshaegen	In zandgroeve van Neerijse	50.8074417099999991	4.62779998799999959	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:511	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:511	1	Male	Mosquito Magnet Liberty Plus	2007-09-25	2007	2007-09-25/2007-10-02	agriculture	Europe	Belgium	BE	Flemish Brabant	Huldenberg	162 Wolfshaegen	In zandgroeve van Neerijse	50.8074417099999991	4.62779998799999959	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:512	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:512	33	Female	Mosquito Magnet Liberty Plus	2007-09-10	2007	2007-09-10/2007-09-17	agriculture	Europe	Belgium	BE	East Flanders	Sint-Niklaas	Kromstraat		51.2030410799999984	4.18480014799999989	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:513	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:513	3	Male	Mosquito Magnet Liberty Plus	2007-09-10	2007	2007-09-10/2007-09-17	agriculture	Europe	Belgium	BE	East Flanders	Sint-Niklaas	Kromstraat		51.2030410799999984	4.18480014799999989	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:514	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:514	4	Female	Mosquito Magnet Liberty Plus	2007-09-10	2007	2007-09-10/2007-09-17	agriculture	Europe	Belgium	BE	East Flanders	Sint-Niklaas	Kromstraat		51.2030410799999984	4.18480014799999989	EPSG:4326	Rien De Keyser	Anopheles claviger	Anopheles	claviger
MODIRISK:519	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:519	12	Female	Mosquito Magnet Liberty Plus	2007-09-02	2007	2007-09-02/2007-09-09	agriculture	Europe	Belgium	BE	West Flanders	Moerkerke	2 Oude Damse Weg	In fruitboomgaard	51.2354087800000002	3.29340004900000016	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:520	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:520	4	Male	Mosquito Magnet Liberty Plus	2007-09-02	2007	2007-09-02/2007-09-09	agriculture	Europe	Belgium	BE	West Flanders	Moerkerke	2 Oude Damse Weg	In fruitboomgaard	51.2354087800000002	3.29340004900000016	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:521	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:521	1	Female	Mosquito Magnet Liberty Plus	2007-09-02	2007	2007-09-02/2007-09-09	agriculture	Europe	Belgium	BE	West Flanders	Moerkerke	2 Oude Damse Weg	In fruitboomgaard	51.2354087800000002	3.29340004900000016	EPSG:4326	Rien De Keyser	Culiseta annulata	Culiseta	annulata
