Subcollectie;scientificName;eventData;municipality;locality;Utm5km;recordedBy;identifiedBy;sex;lifestage;preparations;Veld12;catalogNumber;;Provincie
Supplementen;Culex pipiens Linnaeus, 1758;16/9/1949;Bois-de-Villers; Bois de la Haute Marlagne;FR28D;R. Tollet;Wouter Dekoninck;Male;Adult;Whole mount;3C-6-Culi-6;840;;NA
Supplementen;Culex pipiens Linnaeus, 1758;16/9/1949;Bois-de-Villers; Bois de la Haute Marlagne;FR28D;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-6-Culi-6;841;;NA
Supplementen;Culex pipiens Linnaeus, 1758;16/9/1950;Ixelles;;ES93D;P. Gravez;Wouter Dekoninck;Female;Adult;Whole mount;3C-3-Culi-6;842;;BR
Supplementen;Culex pipiens Linnaeus, 1758;17/10/1970;Watermaal;;ES92B;E. Janmoulle;Wouter Dekoninck;Male;Adult;Whole mount;3C-2-Culi-6;843;;BR
Supplementen;Culex pipiens Linnaeus, 1758;17/8/1952;Oudergem; Rouge-Cloître;FS03C;P. Gravez;Wouter Dekoninck;Female;Adult;Whole mount;3C-2-Culi-6;844;;BR
Supplementen;Culex pipiens Linnaeus, 1758;17/9/1926; ;Les Tailles;FR97D;Guilliaume Severin;Wouter Dekoninck;Female;Adult;Whole mount;3C-1-Culi-6;845;;
Supplementen;Culex pipiens Linnaeus, 1758;18/6/1973;Hoboken;;ES97C;L. Marnef;Wouter Dekoninck;Female;Adult;Whole mount;3C-2-Culi-6;846;;AN
Supplementen;Culex pipiens Linnaeus, 1758;18/7/1959;Hoboken;;ES97C;L. Marnef;Wouter Dekoninck;Male;Adult;Whole mount;3C-3-Culi-6;847;;AN
Supplementen;Culex pipiens Linnaeus, 1758;18/8/2006;Virelles; Etang de Virelles, Site B;ER94B;Marc Pollet;Wouter Dekoninck;Male;Adult;Whole mount;3C-3-Culi-6;848;;HT
Supplementen;Culex pipiens Linnaeus, 1758;18/9/1935;Blankenberge;;ES08D;Maurice E. M. Goetghebuer;Wouter Dekoninck;Male;Adult;Whole mount;3C-2-Culi-6;849;;WV
Supplementen;Culex pipiens Linnaeus, 1758;19/11/1968;Hoboken;;ES97C;L. Marnef;Wouter Dekoninck;Female;Adult;Whole mount;3C-2-Culi-6;850;;AN
Supplementen;Culex pipiens Linnaeus, 1758;19/12/1959;Hoboken;;ES97C;L. Marnef;Wouter Dekoninck;Female;Adult;Whole mount;3C-3-Culi-6;851;;AN
Supplementen;Culex pipiens Linnaeus, 1758;19/4/1946;Visé; Lixhe (Montagne Saint-Pierre);FS82B;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-3-Culi-6;852;;LG
Supplementen;Culex pipiens Linnaeus, 1758;19/7/1933;Koksijde; Bad;DS76D;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-2-Culi-6;853;;WV
Supplementen;Culex pipiens Linnaeus, 1758;19/8/1936;Remersdaal;;GS02C;A. Collart;Wouter Dekoninck;Male;Adult;Whole mount;3C-2-Culi-6;854;;LI
Supplementen;Culex pipiens Linnaeus, 1758;19/9/1942; ;Forêt de Soignes (sentier du Bocq);;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-1-Culi-6;855;;
Supplementen;Culex pipiens Linnaeus, 1758;19/9/1942; ;Forêt de Soignes (sentier du Bocq);;R. Tollet;Wouter Dekoninck;Male;Adult;Whole mount;3C-1-Culi-6;856;;
Supplementen;Culex pipiens Linnaeus, 1758;19/9/1942; ;Forêt de Soignes (sentier du Bocq);;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-3-Culi-6;857;;
Supplementen;Culex pipiens Linnaeus, 1758;19/9/1942; ;Forêt de Soignes (de Vuylbeek);ES92B;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-3-Culi-6;858;;
Supplementen;Culex pipiens Linnaeus, 1758;1941;Brussel;;ES93D;M. Lebrun;Wouter Dekoninck;Male;Adult;Whole mount;3C-1-Culi-6;859;;BR
Supplementen;Culex pipiens Linnaeus, 1758;2/10/1933;Moorsel;;ES74D;Antoine Ball;Wouter Dekoninck;Male;Adult;Whole mount;3C-2-Culi-6;860;;OV
Supplementen;Culex pipiens Linnaeus, 1758;2/10/1936;Moorsel;;ES74D;Antoine Ball;Wouter Dekoninck;Female;Adult;Whole mount;3C-1-Culi-6;861;;OV
Supplementen;Culex pipiens Linnaeus, 1758;2/10/1936;Moorsel;;ES74D;Antoine Ball;Wouter Dekoninck;Female;Adult;Whole mount;3C-2-Culi-6;862;;OV
Supplementen;Culex pipiens Linnaeus, 1758;2/10/1936;Moorsel;;ES74D;Antoine Ball;Wouter Dekoninck;Male;Adult;Whole mount;3C-3-Culi-6;863;;OV
Supplementen;Culex pipiens Linnaeus, 1758;2/10/1936;Moorsel;;ES74D;Antoine Ball;Wouter Dekoninck;Male;Adult;Whole mount;3C-1-Culi-6;864;;OV
Supplementen;Culex pipiens Linnaeus, 1758;2/10/1942; ;Forêt de Soignes (Vallon des Puits);;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-3-Culi-6;865;;
Supplementen;Culex pipiens Linnaeus, 1758;2/9/1941; ;Forêt de Soignes (Rouge-Cloître);FS03C;Jean Kekenbosch;Wouter Dekoninck;Female;Adult;Whole mount;3C-3-Culi-6;866;;
Supplementen;Culex pipiens Linnaeus, 1758;2/9/1949;Saint-Hubert; Mirwart, Bords du Parfondry;FR64A;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-1-Culi-6;867;;LX
Supplementen;Culex pipiens Linnaeus, 1758;20/10/1941;Gent; Sint-Amandsberg;ES55A;J. Verbeke;Wouter Dekoninck;Female;Adult;Whole mount;3C-1-Culi-6;868;;OV
Supplementen;Culex pipiens Linnaeus, 1758;20/3/1973;Hoboken;;ES97C;L. Marnef;Wouter Dekoninck;Female;Adult;Whole mount;3C-3-Culi-6;869;;AN
Supplementen;Culex pipiens Linnaeus, 1758;20/6/1926;Mol; Postel;FS58C;Guilliaume Severin;Wouter Dekoninck;Male;Adult;Whole mount;3C-1-Culi-6;870;;AN
Supplementen;Culex pipiens Linnaeus, 1758;20/7/1967;Watermaal;;ES92B;E. Janmoulle;Wouter Dekoninck;Female;Adult;Whole mount;3C-5-Culi-6;871;;BR
Supplementen;Culex pipiens Linnaeus, 1758;20/8/1942;Engis; Engihoul, Grande cave d' Engihoul (B.5);FS60D;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-3-Culi-6;872;;LG
Supplementen;Culex pipiens Linnaeus, 1758;20/8/1948;Saint-Hubert; Mirwart, Bords de la Lomme;FR64A;R. Tollet;Wouter Dekoninck;Male;Adult;Whole mount;3C-3-Culi-6;873;;LX
Supplementen;Culex pipiens Linnaeus, 1758;20/8/1948;Saint-Hubert; Mirwart, Bords de la Lomme;FR64A;R. Tollet;Wouter Dekoninck;Male;Adult;Whole mount;3C-1-Culi-6;874;;LX
Supplementen;Culex pipiens Linnaeus, 1758;20/8/1948;Saint-Hubert; Mirwart, Bords du Parfondry;FR64A;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-2-Culi-6;875;;LX
Supplementen;Culex pipiens Linnaeus, 1758;20/9/1951; ;Hautes-Fagnes, Chôdires C;KA89D;A. Collart;Wouter Dekoninck;Male;Adult;Whole mount;3C-1-Culi-6;876;;
Supplementen;Culex pipiens Linnaeus, 1758;21/7/1922;Mol; Abdij van Postel;FS58C;Guilliaume Severin;Wouter Dekoninck;Female;Adult;Whole mount;3C-3-Culi-6;877;;AN
Supplementen;Culex pipiens Linnaeus, 1758;21/7/1922;Mol; Abdij van Postel;FS58C;Guilliaume Severin;Wouter Dekoninck;Female;Adult;Whole mount;3C-3-Culi-6;878;;AN
Supplementen;Culex pipiens Linnaeus, 1758;21/7/1922;Mol; Abdij van Postel;FS58C;Guilliaume Severin;Wouter Dekoninck;Male;Adult;Whole mount;3C-2-Culi-6;879;;AN
Supplementen;Culex pipiens Linnaeus, 1758;21/7/1938;Moorsel;;ES74D;Antoine Ball;Wouter Dekoninck;Female;Adult;Whole mount;3C-1-Culi-6;880;;OV
Supplementen;Culex pipiens Linnaeus, 1758;21/7/1938;Moorsel;;ES74D;Antoine Ball;Wouter Dekoninck;Male;Adult;Whole mount;3C-1-Culi-6;881;;OV
Supplementen;Culex pipiens Linnaeus, 1758;21/7/1938;Moorsel;;ES74D;Antoine Ball;Wouter Dekoninck;Male;Adult;Whole mount;3C-3-Culi-6;882;;OV
Supplementen;Culex pipiens Linnaeus, 1758;21/7/1938;Moorsel;;ES74D;Antoine Ball;Wouter Dekoninck;Female;Adult;Whole mount;3C-1-Culi-6;883;;OV
Supplementen;Culex pipiens Linnaeus, 1758;21/8/1942; ;Forêt de Soignes (Fond Saint-Corneille);FS02C;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-3-Culi-6;884;;
Supplementen;Culex pipiens Linnaeus, 1758;21/8/1942; ;Forêt de Soignes (Fond Saint-Corneille);FS02C;R. Tollet;Wouter Dekoninck;Male;Adult;Whole mount;3C-3-Culi-6;885;;
Supplementen;Culex pipiens Linnaeus, 1758;21/9/1951;Francorchamps; Le Roannay;GR19C;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-1-Culi-6;886;;LG
Supplementen;Culex pipiens Linnaeus, 1758;22/11/1942;Bomal; Gr. de Juzaine (B.56);;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-1-Culi-6;887;;BW
Supplementen;Culex pipiens Linnaeus, 1758;22/11/1942;Izier; Trou sans Nom (B.30);FR88C;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-3-Culi-6;888;;LX
Supplementen;Culex pipiens Linnaeus, 1758;22/12/1936;Gesves; Grotte de Goyet;FR48B;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-3-Culi-6;889;;NA
Supplementen;Culex pipiens Linnaeus, 1758;22/3/1959;Hoboken;;ES97C;L. Marnef;Wouter Dekoninck;Female;Adult;Whole mount;3C-2-Culi-6;890;;AN
Supplementen;Culex pipiens Linnaeus, 1758;22/4/1942; ;Forêt de Soignes (Rouge-Cloître);FS03C;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-3-Culi-6;891;;
Supplementen;Culex pipiens Linnaeus, 1758;22/8/1922;Mol; Postel;FS58C;Guilliaume Severin;Wouter Dekoninck;Female;Adult;Whole mount;3C-1-Culi-6;892;;AN
Supplementen;Culex pipiens Linnaeus, 1758;22/8/1922;Mol; Postel;FS58C;Guilliaume Severin;Wouter Dekoninck;Female;Adult;Whole mount;3C-6-Culi-6;893;;AN
Supplementen;Culex pipiens Linnaeus, 1758;22/8/1922;Mol; Postel;FS58C;Guilliaume Severin;Wouter Dekoninck;Male;Adult;Whole mount;3C-1-Culi-6;894;;AN
Supplementen;Culex pipiens Linnaeus, 1758;22/8/1922;Mol; Postel;FS58C;Guilliaume Severin;Wouter Dekoninck;Male;Adult;Whole mount;3C-3-Culi-6;895;;AN
Supplementen;Culex pipiens Linnaeus, 1758;22/8/1922;Mol; Postel;FS58C;Guilliaume Severin;Wouter Dekoninck;Male;Adult;Whole mount;3C-6-Culi-6;896;;AN
Supplementen;Culex pipiens Linnaeus, 1758;22/8/1945;Jemeppe-sur-Sambre; Onoz - Spy, Gr. de la Gare (B.52);FR19D;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-1-Culi-6;897;;NA
Supplementen;Culex pipiens Linnaeus, 1758;23/3/1972;Hoboken;;ES97C;L. Marnef;Wouter Dekoninck;Female;Adult;Whole mount;3C-2-Culi-6;898;;AN
Supplementen;Culex pipiens Linnaeus, 1758;23/4/2007;Gent; Karperstraat;ES55A;Rien De Keyser;Rien De Keyser;Female;Adult;Whole mount;3C-3-Culi-6;899;;OV
Supplementen;Culex pipiens Linnaeus, 1758;23/7/1941; ;Forêt de Soignes (Rouge-Cloître);FS03C;A. Collart;Wouter Dekoninck;Male;Adult;Whole mount;3C-1-Culi-6;900;;
Supplementen;Culex pipiens Linnaeus, 1758;23/7/1943;Dinant; Furfooz (Chantoir des Nutons);FR36B;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-1-Culi-6;901;;NA
Supplementen;Culex pipiens Linnaeus, 1758;23/7/1953;Hoboken;;ES97C;L. Marnef;Wouter Dekoninck;Female;Adult;Whole mount;3C-2-Culi-6;902;;AN
Supplementen;Culex pipiens Linnaeus, 1758;23/8/1942;Lives-sur-Meuse; Grande carrière 1 du Bois de Lives (B.53);FR39D;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-3-Culi-6;903;;NA
Supplementen;Culex pipiens Linnaeus, 1758;23/9/1933;Petit-Lanaye; Grotte carrière;FS82B;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-2-Culi-6;904;;
Supplementen;Culex pipiens Linnaeus, 1758;23/9/1949;Aywaille; Nonceveux (Ninglinspo);FR99D;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-3-Culi-6;905;;LG
Supplementen;Culex pipiens Linnaeus, 1758;23/9/1949;Aywaille; Nonceveux (Ninglinspo);FR99D;R. Tollet;Wouter Dekoninck;Male;Adult;Whole mount;3C-1-Culi-6;906;;LG
Supplementen;Culex pipiens Linnaeus, 1758;24/4/1943;Durbuy; Heyd, Grotte de Hohière (B.21);FR77B;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-3-Culi-6;907;;LX
Supplementen;Culex pipiens Linnaeus, 1758;24/6/1943;Huccorgne;;FS50C;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-2-Culi-6;908;;LG
Supplementen;Culex pipiens Linnaeus, 1758;24/7/1942; ;Forêt de Soignes (sentier Les trois Fontaines);ES91A;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-2-Culi-6;909;;
Supplementen;Culex pipiens Linnaeus, 1758;24/7/1942; ;Forêt de Soignes (sentier Les trois Fontaines);ES91A;R. Tollet;Wouter Dekoninck;Male;Adult;Whole mount;3C-2-Culi-6;910;;
Supplementen;Culex pipiens Linnaeus, 1758;24/7/1942; ;Forêt de Soignes (Rouge-Cloître);FS03C;R. Tollet;Wouter Dekoninck;Male;Adult;Whole mount;3C-2-Culi-6;911;;
Supplementen;Culex pipiens Linnaeus, 1758;24/7/1952;Oudergem; Rouge-Cloître;FS03C;P. Gravez;Wouter Dekoninck;Male;Adult;Whole mount;3C-1-Culi-6;912;;BR
Supplementen;Culex pipiens Linnaeus, 1758;25/10/1932;Brussel; Locaux de la S.E.B.;ES93D;;Wouter Dekoninck;Female;Adult;Whole mount;3C-2-Culi-6;913;;BR
Supplementen;Culex pipiens Linnaeus, 1758;25/11/1951;Esneux; Tilff, Grotte Sainte-Anne (B.25);FS80C;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-5-Culi-6;914;;LG
Supplementen;Culex pipiens Linnaeus, 1758;25/3/1921;Wemmel;;ES94C;G.L. De Buyst;Wouter Dekoninck;Female;Adult;Whole mount;3C-2-Culi-6;915;;VB
Supplementen;Culex pipiens Linnaeus, 1758;25/6/1943;Gembloux; Bossière;FR29A;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-2-Culi-6;916;;NA
Supplementen;Culex pipiens Linnaeus, 1758;25/6/1943;Gembloux; Bossière;FR29A;A. Collart;Wouter Dekoninck;Male;Adult;Whole mount;3C-2-Culi-6;917;;NA
Supplementen;Culex pipiens Linnaeus, 1758;25/8/1933;Brussel;;ES93D;A. Collart;Wouter Dekoninck;Male;Adult;Whole mount;3C-2-Culi-6;918;;BR
Supplementen;Culex pipiens Linnaeus, 1758;25/8/1950;Cerfontaine; Bois de Cerfontaine (l'Eau d'Heure);FR05A;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-1-Culi-6;919;;NA
Supplementen;Culex pipiens Linnaeus, 1758;25/9/1933;Lanaye; Grotte carrière inférieure;FS83D;A. Collart;Wouter Dekoninck;Male;Adult;Whole mount;3C-3-Culi-6;920;;LG
Supplementen;Culex pipiens Linnaeus, 1758;25/9/1936;Moorsel;;ES74D;Antoine Ball;Wouter Dekoninck;Female;Adult;Whole mount;3C-2-Culi-6;921;;OV
Supplementen;Culex pipiens Linnaeus, 1758;25/9/1936;Moorsel;;ES74D;Antoine Ball;Wouter Dekoninck;Male;Adult;Whole mount;3C-1-Culi-6;922;;OV
Supplementen;Culex pipiens Linnaeus, 1758;25/9/1936;Moorsel;;ES74D;Antoine Ball;Wouter Dekoninck;Female;Adult;Whole mount;3C-1-Culi-6;923;;OV
Supplementen;Culex pipiens Linnaeus, 1758;25/9/1942; ;Forêt de Soignes (Grasdelle);ES92B;R. Tollet;Wouter Dekoninck;Male;Adult;Whole mount;3C-4-Culi-6;924;;
Supplementen;Culex pipiens Linnaeus, 1758;25/9/1942; ;Forêt de Soignes (Grasdelle);ES92B;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-4-Culi-6;925;;
Supplementen;Culex pipiens Linnaeus, 1758;26/2/1948;Dinant; Anseremme (Grotte de la Lesse, rive droite);FR36B;Narcisse Leleup;Wouter Dekoninck;Female;Adult;Whole mount;3C-6-Culi-6;926;;NA
Supplementen;Culex pipiens Linnaeus, 1758;26/2/1948;Dinant; Anseremme (Grotte de la Lesse, rive droite);FR36B;Narcisse Leleup;Wouter Dekoninck;Female;Adult;Whole mount;3C-1-Culi-6;927;;NA
Supplementen;Culex pipiens Linnaeus, 1758;26/4/1944; ;Forêt de Soignes (Kaasmandelle);ES92C;P. Vanschuytbroeck;Wouter Dekoninck;Female;Adult;Whole mount;3C-2-Culi-6;928;;
Supplementen;Culex pipiens Linnaeus, 1758;26/4/1945;Destelbergen; Heusden;ES55D;J. Verbeke;Wouter Dekoninck;Female;Adult;Whole mount;3C-1-Culi-6;929;;OV
Supplementen;Culex pipiens Linnaeus, 1758;26/6/1920;Blankenberge;;ES08D;A. Koller;Wouter Dekoninck;Male;Adult;Whole mount;3C-2-Culi-6;930;;WV
Supplementen;Culex pipiens Linnaeus, 1758;26/7/1934;Itterbeek;;ES83D;A. Collart;Wouter Dekoninck;Male;Adult;Whole mount;3C-2-Culi-6;931;;VB
Supplementen;Culex pipiens Linnaeus, 1758;27/10/1920;Zaventem;;FS03A;A. Koller;Wouter Dekoninck;Male;Adult;Whole mount;3C-2-Culi-6;932;;VB
Supplementen;Culex pipiens Linnaeus, 1758;27/6/1935;Moorsel;;ES74D;Antoine Ball;Wouter Dekoninck;Male;Adult;Whole mount;3C-3-Culi-6;933;;OV
Supplementen;Culex pipiens Linnaeus, 1758;27/7/1944;Ukkel; Fort Jacco;ES92B;P. Vanschuytbroeck;Wouter Dekoninck;Female;Adult;Whole mount;3C-1-Culi-6;934;;BR
Supplementen;Culex pipiens Linnaeus, 1758;27/7/1944;Ukkel; Fort Jacco;ES92B;P. Vanschuytbroeck;Wouter Dekoninck;Male;Adult;Whole mount;3C-3-Culi-6;935;;BR
Supplementen;Culex pipiens Linnaeus, 1758;27/7/1944;Ukkel; Fort Jacco;ES92B;P. Vanschuytbroeck;Wouter Dekoninck;Male;Adult;Whole mount;3C-1-Culi-6;936;;BR
Supplementen;Culex pipiens Linnaeus, 1758;27/8/1934;Merelbeke;;ES54A;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-2-Culi-6;937;;OV
Supplementen;Culex pipiens Linnaeus, 1758;27/8/1942; ;Forêt de Soignes (Rouge-Cloître);FS03C;A. Collart;Wouter Dekoninck;Male;Adult;Whole mount;3C-2-Culi-6;938;;
Supplementen;Culex pipiens Linnaeus, 1758;27/8/1948;Saint-Hubert; Mirwart, Bois de Smuid;FR64A;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-1-Culi-6;939;;LX
Supplementen;Culex pipiens Linnaeus, 1758;27/8/1948;Saint-Hubert; Mirwart, Bords du Marsaut;FR64A;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-3-Culi-6;940;;LX
Supplementen;Culex pipiens Linnaeus, 1758;27/8/1948;Saint-Hubert; Mirwart, Bois de Smuid;FR64A;R. Tollet;Wouter Dekoninck;Male;Adult;Whole mount;3C-1-Culi-6;941;;LX
Supplementen;Culex pipiens Linnaeus, 1758;27/8/1948;Saint-Hubert; Mirwart, Bords du Marsaut;FR64A;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-3-Culi-6;942;;LX
Supplementen;Culex pipiens Linnaeus, 1758;27/8/1953;Hoboken;;ES97C;L. Marnef;Wouter Dekoninck;Female;Adult;Whole mount;3C-3-Culi-6;943;;AN
Supplementen;Culex pipiens Linnaeus, 1758;28/12/1942;Esneux; Grotte de Monceau (B.10);FS80C;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-3-Culi-6;944;;LG
Supplementen;Culex pipiens Linnaeus, 1758;28/7/1943;Hoeilaart; Groenendaal (Patte d' oie);FS02C;P. Vanschuytbroeck;Wouter Dekoninck;Female;Adult;Whole mount;3C-2-Culi-6;945;;VB
Supplementen;Culex pipiens Linnaeus, 1758;28/7/1943;Hoeilaart; Groenendaal (Patte d' oie);FS02C;P. Vanschuytbroeck;Wouter Dekoninck;Male;Adult;Whole mount;3C-2-Culi-6;946;;VB
Supplementen;Culex pipiens Linnaeus, 1758;28/7/1956;Antwerpen;;ES97D;L. Van Dijck;Wouter Dekoninck;Female;Adult;Whole mount;3C-2-Culi-6;947;;AN
Supplementen;Culex pipiens Linnaeus, 1758;28/8/1972;Watermaal;;ES92B;E. Janmoulle;Wouter Dekoninck;Female;Adult;Whole mount;3C-2-Culi-6;948;;BR
Supplementen;Culex pipiens Linnaeus, 1758;29/8/1953;Hoboken;;ES97C;L. Marnef;Wouter Dekoninck;Male;Adult;Whole mount;3C-3-Culi-6;949;;AN
Supplementen;Culex pipiens Linnaeus, 1758;29/8/1953;Hoboken;;ES97C;L. Marnef;Wouter Dekoninck;Male;Adult;Whole mount;3C-2-Culi-6;950;;AN
Supplementen;Culex pipiens Linnaeus, 1758;3/10/1942;Engis; Engihoul, Grande cave d' Engihoul (B.5);FS60D;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-1-Culi-6;951;;LG
Supplementen;Culex pipiens Linnaeus, 1758;3/1981;Namen;Suarlée;FR29D;C. Fassotte;Wouter Dekoninck;Female;Adult;Whole mount;3C-3-Culi-6;952;;
Supplementen;Culex pipiens Linnaeus, 1758;3/4/1936;Villers-sur-Lesse;;FR55A;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-2-Culi-6;953;;NA
Supplementen;Culex pipiens Linnaeus, 1758;3/8/1944;Brussel;;ES93D;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-2-Culi-6;954;;BR
Supplementen;Culex pipiens Linnaeus, 1758;3/8/1944;Brussel;;ES93D;R. Tollet;Wouter Dekoninck;Male;Adult;Whole mount;3C-2-Culi-6;955;;BR
Supplementen;Culex pipiens Linnaeus, 1758;3/9/1953;Hoboken;;ES97C;L. Marnef;Wouter Dekoninck;Male;Adult;Whole mount;3C-3-Culi-6;956;;AN
Supplementen;Culex pipiens Linnaeus, 1758;30/6/1943;Boitsfort;;ES92B;P. Vanschuytbroeck;Wouter Dekoninck;Male;Adult;Whole mount;3C-3-Culi-6;957;;BR
Supplementen;Culex pipiens Linnaeus, 1758;30/6/1943;Boitsfort;;ES92B;P. Vanschuytbroeck;Wouter Dekoninck;Male;Adult;Whole mount;3C-2-Culi-6;958;;BR
Supplementen;Culex pipiens Linnaeus, 1758;30/6/1959;Hoboken;;ES97C;L. Marnef;Wouter Dekoninck;Male;Adult;Whole mount;3C-2-Culi-6;959;;AN
Supplementen;Culex pipiens Linnaeus, 1758;30/6/1959;Hoboken;;ES97C;L. Marnef;Wouter Dekoninck;Female;Adult;Whole mount;3C-2-Culi-6;960;;AN
Supplementen;Culex pipiens Linnaeus, 1758;30/6/2006;Virelles; Etang de Virelles, Site A;ER94B;Marc Pollet;Wouter Dekoninck;Male;Adult;Whole mount;3C-3-Culi-6;961;;HT
Supplementen;Culex pipiens Linnaeus, 1758;30/6/2006;Virelles; Etang de Virelles, Site A;ER94B;Marc Pollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-3-Culi-6;962;;HT
Supplementen;Culex pipiens Linnaeus, 1758;30/7/1944;Ixelles;;ES93D;P. Vanschuytbroeck;Wouter Dekoninck;Male;Adult;Whole mount;3C-1-Culi-6;963;;BR
Supplementen;Culex pipiens Linnaeus, 1758;30/7/1944;Ixelles;;ES93D;P. Vanschuytbroeck;Wouter Dekoninck;Male;Adult;Whole mount;3C-3-Culi-6;964;;BR
Supplementen;Culex pipiens Linnaeus, 1758;30/7/1944;Ixelles;;ES93D;P. Vanschuytbroeck;Wouter Dekoninck;Female;Adult;Whole mount;3C-3-Culi-6;965;;BR
Supplementen;Culex pipiens Linnaeus, 1758;30/8/1942;Lives-sur-Meuse; Grande carrière 3 du Bois de Lives (B.53);FR39D;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-3-Culi-6;966;;NA
Supplementen;Culex pipiens Linnaeus, 1758;31/7/1942; ;Forêt de Soignes (Vallon Notre Dame);FS02A;R. Tollet;Wouter Dekoninck;Male;Adult;Whole mount;3C-2-Culi-6;967;;
Supplementen;Culex pipiens Linnaeus, 1758;31/7/1942; ;Forêt de Soignes (Vallon Notre Dame);FS02A;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-2-Culi-6;968;;
Supplementen;Culex pipiens Linnaeus, 1758;4/10/1933;Moorsel;;ES74D;Antoine Ball;Wouter Dekoninck;Female;Adult;Whole mount;3C-2-Culi-6;969;;OV
Supplementen;Culex pipiens Linnaeus, 1758;4/10/1942;Trooz; Cave droite de Fond-de-Forêt (B.8);FS80B;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-3-Culi-6;970;;LG
Supplementen;Culex pipiens Linnaeus, 1758;4/9/1935;Rochefort; Grotte de Tridaine (B.20);FR56D;Robert Leruth;Wouter Dekoninck;Female;Adult;Whole mount;3C-2-Culi-6;971;;NA
Supplementen;Culex pipiens Linnaeus, 1758;4/9/1942; ;Forêt de Soignes (Grasdelle);ES92B;R. Tollet;Wouter Dekoninck;Male;Adult;Whole mount;3C-4-Culi-6;972;;
Supplementen;Culex pipiens Linnaeus, 1758;4/9/1942; ;Forêt de Soignes (Grasdelle);ES92B;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-4-Culi-6;973;;
Supplementen;Culex pipiens Linnaeus, 1758;4/9/1942; ;Forêt de Soignes (Grasdelle);ES92B;R. Tollet;Wouter Dekoninck;Female;Adult;Whole mount;3C-2-Culi-6;974;;
Supplementen;Culex pipiens Linnaeus, 1758;4/9/1942; ;Forêt de Soignes (Grasdelle);ES92B;R. Tollet;Wouter Dekoninck;Male;Adult;Whole mount;3C-2-Culi-6;975;;
Supplementen;Culex pipiens Linnaeus, 1758;5/5/1950;Dinant; Furfooz;FR36B;A. Collart;Wouter Dekoninck;Female;Adult;Whole mount;3C-3-Culi-6;976;;NA
Supplementen;Culex pipiens Linnaeus, 1758;5/7/1920;Ukkel;;ES92B;Guilliaume Severin;Wouter Dekoninck;Female;Adult;Whole mount;3C-2-Culi-6;977;;BR
Supplementen;Culex pipiens Linnaeus, 1758;5/8/1934; ;Forêt de Soignes (Arboretum);FS02B;A. Collart;Wouter Dekoninck;Male;Adult;Whole mount;3C-2-Culi-6;978;;
Supplementen;Culex pipiens Linnaeus, 1758;6/10/1934;Visé;;FS92C;A. Collart;Wouter Dekoninck;Male;Adult;Whole mount;3C-2-Culi-6;979;;LG
