scientificName,accessRights,datasetName,ownerInstitutionCode,basisOfREcord,countryCode,geodeticDatum,kingdom,eventDate,year,locality,localityLatitude,LocalityLongitude,municipality,recordedBy,sex,lifestage,occurrenceID,georeferenceRemarks,decimalLongitude,decimalLatitude
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,13/8/1950,1950,Etang des Enfants Noyés,,,Boitsfort,P. Gravez,Female,Adult,RBINS:modirisk:collection:1310,centroid of respective UTM square given,4.383313667769996,50.79103769697872
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,14/9/1958,1958,Lissewege,,,Brugge,Michel Bequaert,Female,Adult,RBINS:modirisk:collection:1311,centroid of respective UTM square given,3.17927506304291,51.29368622113791
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,15/7/1941,1941,Forêt de Soignes,,, ,A. Collart,Female,Adult,RBINS:modirisk:collection:1312,centroid of respective UTM square given,4.3819883970772535,50.74608651803466
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,15/9/1950,1950,"Hockai, Ancienne frontière",,,Stavelot,R. Tollet,Female,Adult,RBINS:modirisk:collection:1313,centroid of respective UTM square given,5.920039195430386,50.40285972003676
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,16/8/1968,1968,Grandglise,,,Beloeil,L. Allaer,Female,Adult,RBINS:modirisk:collection:1314,centroid of respective UTM square given,3.740687657226847,50.52709347921148
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,18/5/1922,1922,Postel,,,Mol,Guilliaume Severin,Female,Adult,RBINS:modirisk:collection:1315,centroid of respective UTM square given,5.186294567506461,51.27340790203188
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,18/7/1950,1950,"Hautes-Fagnes, Chédires D",,, ,A. Collart,Female,Adult,RBINS:modirisk:collection:1316,centroid of respective UTM square given,6.021724661417737,50.446360554788484
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,19/10/1950,1950,"Hautes-Fagnes, Chédires C",,, ,J. Cooreman,Female,Adult,RBINS:modirisk:collection:1317,centroid of respective UTM square given,6.021724661417737,50.446360554788484
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,19/6/1951,1951,"Hautes-Fagnes, Chédires C",,, ,A. Collart,Female,Adult,RBINS:modirisk:collection:1318,centroid of respective UTM square given,6.021724661417737,50.446360554788484
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,19/6/1951,1951,"Hautes-Fagnes, Chédires D",,, ,A. Collart,Female,Adult,RBINS:modirisk:collection:1319,centroid of respective UTM square given,6.021724661417737,50.446360554788484
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,19/6/1951,1951,"Hautes-Fagnes, Chédires E",,, ,A. Collart,Female,Adult,RBINS:modirisk:collection:1320,centroid of respective UTM square given,6.021724661417737,50.446360554788484
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,19/7/1950,1950,"Hautes-Fagnes, Chédires C",,, ,A. Collart,Female,Adult,RBINS:modirisk:collection:1321,centroid of respective UTM square given,6.021724661417737,50.446360554788484
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,2/6/1949,1949,"Hautes-Fagnes, La Vecquée",,, ,A. Collart,Female,Adult,RBINS:modirisk:collection:1322,centroid of respective UTM square given,6.07164316955903,50.53758366021253
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,2/7/1920,1920,Hockai,,,Stavelot,André Léon Tonnoir,Female,Adult,RBINS:modirisk:collection:1323,centroid of respective UTM square given,5.920039195430386,50.40285972003676
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,20/4/1915,1915,,,,Destelbergen,Maurice E. M. Goetghebuer,Male,Adult,RBINS:modirisk:collection:1324,centroid of respective UTM square given,3.8206169257590403,51.06613746522118
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,20/5/1945,1945,Solwaster,,,Jalhay,A. Collart,Female,Adult,RBINS:modirisk:collection:1325,centroid of respective UTM square given,5.981856049211471,50.53622479183088
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,20/8/1948,1948,"Mirwart, Bords du Parfondry",,,Saint-Hubert,R. Tollet,Female,Adult,RBINS:modirisk:collection:1326,centroid of respective UTM square given,5.270244038394412,50.057565282986666
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,20/8/1948,1948,"Hautes Fagnes, Ancienne frontière",,, ,A. Collart,Female,Adult,RBINS:modirisk:collection:1327,centroid of respective UTM square given,6.021724661417737,50.446360554788484
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,20/9/1951,1951,"Hautes-Fagnes, Chédires E",,, ,A. Collart,Female,Adult,RBINS:modirisk:collection:1328,centroid of respective UTM square given,6.021724661417737,50.446360554788484
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,20/9/1951,1951,"Hautes-Fagnes, Chédires C",,, ,A. Collart,Female,Adult,RBINS:modirisk:collection:1329,centroid of respective UTM square given,6.021724661417737,50.446360554788484
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,21/10/1938,1938,Hockai,,,Stavelot,A. Collart,Female,Adult,RBINS:modirisk:collection:1330,centroid of respective UTM square given,5.920039195430386,50.40285972003676
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,21/4/1926,1926,,,,Herentals,Antoine Ball,Female,Adult,RBINS:modirisk:collection:1331,centroid of respective UTM square given,4.824541348017624,51.18967521598249
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,21/7/1922,1922,Abdij van Postel,,,Mol,Guilliaume Severin,Female,Adult,RBINS:modirisk:collection:1332,centroid of respective UTM square given,5.186294567506461,51.27340790203188
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,22/6/1950,1950,"Hautes-Fagnes, La Vecquée",,, ,A. Collart,Female,Adult,RBINS:modirisk:collection:1333,centroid of respective UTM square given,6.07164316955903,50.53758366021253
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,23/4/1926,1926,,,,Herselt,Guilliaume Severin,Female,Adult,RBINS:modirisk:collection:1334,centroid of respective UTM square given,4.890538286201848,51.05372693975184
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,23/4/1961,1961,,,,Geel,L. Marnef,Female,Adult,RBINS:modirisk:collection:1335,centroid of respective UTM square given,4.965643798082042,51.14242217871864
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,23/6/1950,1950,"Hautes-Fagnes, Duzos-Moépa",,,Malmedy,R. Tollet,Female,Adult,RBINS:modirisk:collection:1336,centroid of respective UTM square given,6.021724661417737,50.446360554788484
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,25/4/1950,1950,"Hautes-Fagnes, Duzos-Moépa",,,Malmedy,A. Collart,Male,Adult,RBINS:modirisk:collection:1339,centroid of respective UTM square given,6.021724661417737,50.446360554788484
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,25/4/1950,1950,"Hautes-Fagnes, Duzos-Moépa",,,Malmedy,A. Collart,Female,Adult,RBINS:modirisk:collection:1340,centroid of respective UTM square given,6.021724661417737,50.446360554788484
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,25/8/1961,1961,,,,Watermaal,E. Janmoulle,Female,Adult,RBINS:modirisk:collection:1341,centroid of respective UTM square given,4.383313667769996,50.79103769697872
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,26/8/1954,1954,Baraque de Fraiture (Mare),,,Vielsalm,,Female,Adult,RBINS:modirisk:collection:1342,centroid of respective UTM square given,5.911785334785364,50.26813163698805
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,26/8/1954,1954,Baraque de Fraiture (Tourbiére),,,Vielsalm,,Female,Adult,RBINS:modirisk:collection:1343,centroid of respective UTM square given,5.911785334785364,50.26813163698805
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,27/8/1948,1948,"Mirwart, Bords du Marsaut",,,Saint-Hubert,R. Tollet,Female,Adult,RBINS:modirisk:collection:1344,centroid of respective UTM square given,5.270244038394412,50.057565282986666
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,28/5/1937,1937,Hockai,,,Stavelot,A. Collart,Female,Adult,RBINS:modirisk:collection:1345,centroid of respective UTM square given,5.920039195430386,50.40285972003676
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,28/5/1937,1937,"Hautes-Fagnes, Fagne de Duzos-Moépa",,,Malmedy,A. Collart,Female,Adult,RBINS:modirisk:collection:1346,centroid of respective UTM square given,6.021724661417737,50.446360554788484
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,29/6/1926,1926,,,,Arendonk,Guilliaume Severin,Female,Adult,RBINS:modirisk:collection:1347,centroid of respective UTM square given,5.116732264292564,51.31965361646721
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,29/6/1949,1949,"Yernée-Fraineux, Fraineux (Hautes-Fagnes)",,,Nandrin,A. Collart,Female,Adult,RBINS:modirisk:collection:1348,centroid of respective UTM square given,5.432627365251336,50.50402879527088
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,3/5/1954,1954,Baraque de Fraiture,,,Vielsalm,,Male,Adult,RBINS:modirisk:collection:1349,centroid of respective UTM square given,5.911785334785364,50.26813163698805
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,3/5/1954,1954,Baraque de Fraiture,,,Vielsalm,,Female,Adult,RBINS:modirisk:collection:1350,centroid of respective UTM square given,5.911785334785364,50.26813163698805
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,3/6/1938,1938,Hockai,,,Stavelot,A. Collart,Female,Adult,RBINS:modirisk:collection:1351,centroid of respective UTM square given,5.920039195430386,50.40285972003676
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,3/7/1938,1938,"Hautes-Fagnes, Moûpa-Fraineux",,, ,A. Collart,Female,Adult,RBINS:modirisk:collection:1352,centroid of respective UTM square given,5.631462328386276,50.27482099635695
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,30/5/1937,1937,Neu-Hattlich,,,Eupen,A. Collart,Female,Adult,RBINS:modirisk:collection:1353,centroid of respective UTM square given,6.1393917743638715,50.584245727360226
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,30/6/1938,1938,"Baraque Michel, Fontaine Perigny",,,Jalhay,A. Collart,Female,Adult,RBINS:modirisk:collection:1354,centroid of respective UTM square given,5.981856049211471,50.53622479183088
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,30/6/1954,1954,Baraque de Fraiture (Bouleaux),,,Vielsalm,,Female,Adult,RBINS:modirisk:collection:1355,centroid of respective UTM square given,5.911785334785364,50.26813163698805
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,4/6/1942,1942,Rijmenam,,,Bonheiden,A. Collart,Female,Adult,RBINS:modirisk:collection:1356,centroid of respective UTM square given,4.6037521532088395,51.01304905360272
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,4/6/1951,1951,"Bois de Caritas, Schellebelle Beek",,,Melle,G. Demoulin,Female,Adult,RBINS:modirisk:collection:1357,centroid of respective UTM square given,3.962380761269262,51.0200927288423
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,6/5/1938,1938,"Yernée-Fraineux, Fraineux (Hautes-Fagnes)",,,Nandrin,A. Collart,Male,Adult,RBINS:modirisk:collection:1358,centroid of respective UTM square given,5.432627365251336,50.50402879527088
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,6/6/1952,1952,"Bihain, A Sacrawé",,,Vielsalm,R. Tollet,Female,Adult,RBINS:modirisk:collection:1359,centroid of respective UTM square given,5.769031007379465,50.22664503503717
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,7/9/1954,1954,Baraque de Fraiture (Bouleaux),,,Vielsalm,,Female,Adult,RBINS:modirisk:collection:1360,centroid of respective UTM square given,5.911785334785364,50.26813163698805
Ochlerotatus punctor,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,8/6/1950,1950,"Hautes-Fagnes, Duzos-Moépa",,,Malmedy,A. Collart,Female,Adult,RBINS:modirisk:collection:1361,centroid of respective UTM square given,6.021724661417737,50.446360554788484
Ochlerotatus rusticus,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,1/7/2006,2006,Etang de Virelles,,,Virelles,Marc Pollet,Female,Adult,RBINS:modirisk:collection:1362,centroid of respective UTM square given,4.362509091146352,50.071774003320215
Ochlerotatus rusticus,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,11/5/1941,1941,,,,Melle,,Female,Adult,RBINS:modirisk:collection:1363,centroid of respective UTM square given,3.819822943242225,51.02117992362911
Ochlerotatus rusticus,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,11/6/1943,1943,Forêt de Soignes (Grasdelle),,, ,R. Tollet,Female,Adult,RBINS:modirisk:collection:1364,centroid of respective UTM square given,4.383313667769996,50.79103769697872
Ochlerotatus rusticus,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,12/5/1948,1948,Schelderode (Bos),,,Merelbeke,Michel Bequaert,Male,Adult,RBINS:modirisk:collection:1365,centroid of respective UTM square given,3.747817782074576,50.976699647716295
Ochlerotatus rusticus,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,14/5/1951,1951,,,,Ranst,L. Marnef,Female,Adult,RBINS:modirisk:collection:1366,centroid of respective UTM square given,4.538459847869768,51.19378757202648
Ochlerotatus rusticus,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,15/4/1945,1945,Bos,,,Melle,J. Verbeke,Female,Adult,RBINS:modirisk:collection:1367,centroid of respective UTM square given,3.819822943242225,51.02117992362911
Ochlerotatus rusticus,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,16/5/1945,1945,Schelderode (Bois.Fl.-Or.),,,Merelbeke,J. Verbeke,Female,Adult,RBINS:modirisk:collection:1368,centroid of respective UTM square given,3.747817782074576,50.976699647716295
Ochlerotatus rusticus,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,18/6/1948,1948,"Ben-Ahin, Ravin de Soliéres",,,Huy,R. Tollet,Female,Adult,RBINS:modirisk:collection:1369,centroid of respective UTM square given,5.150809030072504,50.50957919546546
Ochlerotatus rusticus,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,18/8/2006,2006,"Etang de Virelles, Site A",,,Virelles,Marc Pollet,Female,Adult,RBINS:modirisk:collection:1370,centroid of respective UTM square given,4.362509091146352,50.071774003320215
