occurrenceID,license,institutionCode,datasetName,type,rightsHolder,language,eventID,subsiteCode,lifeStage,scientificName,occurrenceRemarks,genus,sex,individualCount,IdentifiedBy,siteCode,samplingProtocol1,samplingProtocol,TrapCode,eventDate,verbatimEventDate,locality,municipality,decimalLongitude,decimalLatitude
ITG:MOSQ:SAMPL:EM755,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:M1M003W40,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,M1,MosquitoMagnet,LatinSquare,M003,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Forest next to industrial area 'Op de Berg',Maasmechelen,5.619013,50.996013
ITG:MOSQ:SAMPL:EM756,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:M1M003W40,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,male,1,Isra Deblauwe,M1,MosquitoMagnet,LatinSquare,M003,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Forest next to industrial area 'Op de Berg',Maasmechelen,5.619013,50.996013
ITG:MOSQ:SAMPL:EM757,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:A1M018Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,A1,MosquitoMagnet,Mosquito Magnet Liberty Plus,M018,2012/10/1,2012/10/1 0:00:00/2012/10/8 0:00:00,Port Antwerp Hapag lloyd,Antwerpen,4.345138072,51.329413673
ITG:MOSQ:SAMPL:EM758,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:A1M018Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,A1,MosquitoMagnet,Mosquito Magnet Liberty Plus,M018,2012/10/1,2012/10/1 0:00:00/2012/10/8 0:00:00,Port Antwerp Hapag lloyd,Antwerpen,4.345138072,51.329413673
ITG:MOSQ:SAMPL:EM759,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:A1M018Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,A1,MosquitoMagnet,Mosquito Magnet Liberty Plus,M018,2012/10/1,2012/10/1 0:00:00/2012/10/8 0:00:00,Port Antwerp Hapag lloyd,Antwerpen,4.345138072,51.329413673
ITG:MOSQ:SAMPL:EM760,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:A1M018Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,A1,MosquitoMagnet,Mosquito Magnet Liberty Plus,M018,2012/10/1,2012/10/1 0:00:00/2012/10/8 0:00:00,Port Antwerp Hapag lloyd,Antwerpen,4.345138072,51.329413673
ITG:MOSQ:SAMPL:EM761,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:A1M018Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,A1,MosquitoMagnet,Mosquito Magnet Liberty Plus,M018,2012/10/1,2012/10/1 0:00:00/2012/10/8 0:00:00,Port Antwerp Hapag lloyd,Antwerpen,4.345138072,51.329413673
ITG:MOSQ:SAMPL:EM762,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:A1M018Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,A1,MosquitoMagnet,Mosquito Magnet Liberty Plus,M018,2012/10/1,2012/10/1 0:00:00/2012/10/8 0:00:00,Port Antwerp Hapag lloyd,Antwerpen,4.345138072,51.329413673
ITG:MOSQ:SAMPL:EM763,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:A1M018Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,A1,MosquitoMagnet,Mosquito Magnet Liberty Plus,M018,2012/10/1,2012/10/1 0:00:00/2012/10/8 0:00:00,Port Antwerp Hapag lloyd,Antwerpen,4.345138072,51.329413673
ITG:MOSQ:SAMPL:EM764,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:A1M018Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,A1,MosquitoMagnet,Mosquito Magnet Liberty Plus,M018,2012/10/1,2012/10/1 0:00:00/2012/10/8 0:00:00,Port Antwerp Hapag lloyd,Antwerpen,4.345138072,51.329413673
ITG:MOSQ:SAMPL:EM765,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:A1M018Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,A1,MosquitoMagnet,Mosquito Magnet Liberty Plus,M018,2012/10/1,2012/10/1 0:00:00/2012/10/8 0:00:00,Port Antwerp Hapag lloyd,Antwerpen,4.345138072,51.329413673
ITG:MOSQ:SAMPL:EM766,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/10/3,2012/10/3 0:00:00/2012/10/10 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM767,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/10/3,2012/10/3 0:00:00/2012/10/10 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM768,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/10/3,2012/10/3 0:00:00/2012/10/10 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM769,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/10/3,2012/10/3 0:00:00/2012/10/10 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM770,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/10/3,2012/10/3 0:00:00/2012/10/10 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM771,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/10/3,2012/10/3 0:00:00/2012/10/10 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM772,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/10/3,2012/10/3 0:00:00/2012/10/10 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM773,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/10/3,2012/10/3 0:00:00/2012/10/10 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM774,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/10/3,2012/10/3 0:00:00/2012/10/10 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM775,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/10/3,2012/10/3 0:00:00/2012/10/10 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM776,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/10/3,2012/10/3 0:00:00/2012/10/10 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM777,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/10/3,2012/10/3 0:00:00/2012/10/10 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM778,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/10/3,2012/10/3 0:00:00/2012/10/10 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM779,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/10/3,2012/10/3 0:00:00/2012/10/10 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM780,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/10/3,2012/10/3 0:00:00/2012/10/10 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM781,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/10/3,2012/10/3 0:00:00/2012/10/10 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM782,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/10/3,2012/10/3 0:00:00/2012/10/10 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM783,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Oct,noCode,unknown,Culex pipiens,,Culex,male,1,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/10/3,2012/10/3 0:00:00/2012/10/10 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM784,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Oct,noCode,unknown,Anopheles plumbeus,,Anopheles,female,2,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/10/3,2012/10/3 0:00:00/2012/10/10 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM785,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:TRM021Oct,noCode,unknown,Anopheles plumbeus,,Anopheles,female,4,Isra Deblauwe,TR,MosquitoMagnet,Mosquito Magnet Liberty Plus,M021,2012/10/3,2012/10/3 0:00:00/2012/10/10 0:00:00,Tyres  Trains de Roue,La Louviere,4.141277,50.472498
ITG:MOSQ:SAMPL:EM786,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ATM013Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AT,MosquitoMagnet,Mosquito Magnet Liberty Plus,M013,2012/10/1,2012/10/1 0:00:00/2012/10/8 0:00:00,Tyres ATB banden,Beveren,4.193505,51.213511
ITG:MOSQ:SAMPL:EM787,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ATM013Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AT,MosquitoMagnet,Mosquito Magnet Liberty Plus,M013,2012/10/1,2012/10/1 0:00:00/2012/10/8 0:00:00,Tyres ATB banden,Beveren,4.193505,51.213511
ITG:MOSQ:SAMPL:EM788,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ATM013Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AT,MosquitoMagnet,Mosquito Magnet Liberty Plus,M013,2012/10/1,2012/10/1 0:00:00/2012/10/8 0:00:00,Tyres ATB banden,Beveren,4.193505,51.213511
ITG:MOSQ:SAMPL:EM789,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ATM013Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AT,MosquitoMagnet,Mosquito Magnet Liberty Plus,M013,2012/10/1,2012/10/1 0:00:00/2012/10/8 0:00:00,Tyres ATB banden,Beveren,4.193505,51.213511
ITG:MOSQ:SAMPL:EM790,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ATM013Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AT,MosquitoMagnet,Mosquito Magnet Liberty Plus,M013,2012/10/1,2012/10/1 0:00:00/2012/10/8 0:00:00,Tyres ATB banden,Beveren,4.193505,51.213511
ITG:MOSQ:SAMPL:EM791,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ATM013Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AT,MosquitoMagnet,Mosquito Magnet Liberty Plus,M013,2012/10/1,2012/10/1 0:00:00/2012/10/8 0:00:00,Tyres ATB banden,Beveren,4.193505,51.213511
ITG:MOSQ:SAMPL:EM792,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ATM013Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AT,MosquitoMagnet,Mosquito Magnet Liberty Plus,M013,2012/10/1,2012/10/1 0:00:00/2012/10/8 0:00:00,Tyres ATB banden,Beveren,4.193505,51.213511
ITG:MOSQ:SAMPL:EM793,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ATM013Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AT,MosquitoMagnet,Mosquito Magnet Liberty Plus,M013,2012/10/1,2012/10/1 0:00:00/2012/10/8 0:00:00,Tyres ATB banden,Beveren,4.193505,51.213511
ITG:MOSQ:SAMPL:EM794,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ATM013Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AT,MosquitoMagnet,Mosquito Magnet Liberty Plus,M013,2012/10/1,2012/10/1 0:00:00/2012/10/8 0:00:00,Tyres ATB banden,Beveren,4.193505,51.213511
ITG:MOSQ:SAMPL:EM795,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ATM013Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AT,MosquitoMagnet,Mosquito Magnet Liberty Plus,M013,2012/10/1,2012/10/1 0:00:00/2012/10/8 0:00:00,Tyres ATB banden,Beveren,4.193505,51.213511
ITG:MOSQ:SAMPL:EM796,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ATM013Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AT,MosquitoMagnet,Mosquito Magnet Liberty Plus,M013,2012/10/1,2012/10/1 0:00:00/2012/10/8 0:00:00,Tyres ATB banden,Beveren,4.193505,51.213511
ITG:MOSQ:SAMPL:EM797,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ATM013Oct,noCode,unknown,Culex torrentium,,Culex,female,1,Isra Deblauwe,AT,MosquitoMagnet,Mosquito Magnet Liberty Plus,M013,2012/10/1,2012/10/1 0:00:00/2012/10/8 0:00:00,Tyres ATB banden,Beveren,4.193505,51.213511
ITG:MOSQ:SAMPL:EM798,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ATM013Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AT,MosquitoMagnet,Mosquito Magnet Liberty Plus,M013,2012/10/1,2012/10/1 0:00:00/2012/10/8 0:00:00,Tyres ATB banden,Beveren,4.193505,51.213511
ITG:MOSQ:SAMPL:EM799,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ATM013Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AT,MosquitoMagnet,Mosquito Magnet Liberty Plus,M013,2012/10/1,2012/10/1 0:00:00/2012/10/8 0:00:00,Tyres ATB banden,Beveren,4.193505,51.213511
ITG:MOSQ:SAMPL:EM800,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ATM013Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AT,MosquitoMagnet,Mosquito Magnet Liberty Plus,M013,2012/10/1,2012/10/1 0:00:00/2012/10/8 0:00:00,Tyres ATB banden,Beveren,4.193505,51.213511
ITG:MOSQ:SAMPL:EM801,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ATM013Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AT,MosquitoMagnet,Mosquito Magnet Liberty Plus,M013,2012/10/1,2012/10/1 0:00:00/2012/10/8 0:00:00,Tyres ATB banden,Beveren,4.193505,51.213511
ITG:MOSQ:SAMPL:EM802,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ATM013Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AT,MosquitoMagnet,Mosquito Magnet Liberty Plus,M013,2012/10/1,2012/10/1 0:00:00/2012/10/8 0:00:00,Tyres ATB banden,Beveren,4.193505,51.213511
ITG:MOSQ:SAMPL:EM803,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ATM013Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AT,MosquitoMagnet,Mosquito Magnet Liberty Plus,M013,2012/10/1,2012/10/1 0:00:00/2012/10/8 0:00:00,Tyres ATB banden,Beveren,4.193505,51.213511
ITG:MOSQ:SAMPL:EM804,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ATM013Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AT,MosquitoMagnet,Mosquito Magnet Liberty Plus,M013,2012/10/1,2012/10/1 0:00:00/2012/10/8 0:00:00,Tyres ATB banden,Beveren,4.193505,51.213511
ITG:MOSQ:SAMPL:EM805,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ATM013Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AT,MosquitoMagnet,Mosquito Magnet Liberty Plus,M013,2012/10/1,2012/10/1 0:00:00/2012/10/8 0:00:00,Tyres ATB banden,Beveren,4.193505,51.213511
ITG:MOSQ:SAMPL:EM806,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ATM013Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AT,MosquitoMagnet,Mosquito Magnet Liberty Plus,M013,2012/10/1,2012/10/1 0:00:00/2012/10/8 0:00:00,Tyres ATB banden,Beveren,4.193505,51.213511
ITG:MOSQ:SAMPL:EM807,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ATM013Oct,noCode,unknown,Culex pipiens,,Culex,male,1,Isra Deblauwe,AT,MosquitoMagnet,Mosquito Magnet Liberty Plus,M013,2012/10/1,2012/10/1 0:00:00/2012/10/8 0:00:00,Tyres ATB banden,Beveren,4.193505,51.213511
ITG:MOSQ:SAMPL:EM808,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ATM013Oct,noCode,unknown,Culex pipiens,,Culex,male,1,Isra Deblauwe,AT,MosquitoMagnet,Mosquito Magnet Liberty Plus,M013,2012/10/1,2012/10/1 0:00:00/2012/10/8 0:00:00,Tyres ATB banden,Beveren,4.193505,51.213511
ITG:MOSQ:SAMPL:EM809,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ATM013Oct,noCode,unknown,Anopheles plumbeus,,Anopheles,female,5,Isra Deblauwe,AT,MosquitoMagnet,Mosquito Magnet Liberty Plus,M013,2012/10/1,2012/10/1 0:00:00/2012/10/8 0:00:00,Tyres ATB banden,Beveren,4.193505,51.213511
ITG:MOSQ:SAMPL:EM810,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ATM013Oct,noCode,unknown,Anopheles plumbeus,,Anopheles,female,4,Isra Deblauwe,AT,MosquitoMagnet,Mosquito Magnet Liberty Plus,M013,2012/10/1,2012/10/1 0:00:00/2012/10/8 0:00:00,Tyres ATB banden,Beveren,4.193505,51.213511
ITG:MOSQ:SAMPL:EO001,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:N1PP11Jun,N1003,larvae,Culex pipiens/torrentium?,determination uncertain,Culex,unknown,1,Isra Deblauwe,N1,Ovitrap,Ovitraps,PP11,2012/6/5,2012/6/5 0:00:00/2012/6/26 0:00:00,Tyres Havelange,Hamois,5.0457397,50.339200617
ITG:MOSQ:SAMPL:EO002,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:N1P1-4Jun,N1010,larvae,Aedes j. japonicus,,Aedes,unknown,3,Isra Deblauwe,N1,Ovitrap,Ovitraps,P1-4,2012/6/5,2012/6/5 0:00:00/2012/6/26 0:00:00,Tyres Havelange,Hamois,5.0457397,50.339200617
ITG:MOSQ:SAMPL:EO003,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:N1P1-4Jun,N1010,larvae,Aedes j. japonicus,,Aedes,unknown,1,Isra Deblauwe,N1,Ovitrap,Ovitraps,P1-4,2012/6/5,2012/6/5 0:00:00/2012/6/26 0:00:00,Tyres Havelange,Hamois,5.0457397,50.339200617
ITG:MOSQ:SAMPL:EO004,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:N1P1-4Jun,N1010,larvae,Aedes j. japonicus,,Aedes,unknown,2,Isra Deblauwe,N1,Ovitrap,Ovitraps,P1-4,2012/6/5,2012/6/5 0:00:00/2012/6/26 0:00:00,Tyres Havelange,Hamois,5.0457397,50.339200617
ITG:MOSQ:SAMPL:EO005,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:N1P1-1Jun,N1010,larvae,Aedes j. japonicus,,Aedes,unknown,24,Isra Deblauwe,N1,Ovitrap,Ovitraps,P1-1,2012/6/5,2012/6/5 0:00:00/2012/6/26 0:00:00,Tyres Havelange,Hamois,5.0457397,50.339200617
ITG:MOSQ:SAMPL:EO006,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:N1PP11Jun,N1003,larvae,Aedes j. japonicus,,Aedes,unknown,3,Isra Deblauwe,N1,Ovitrap,Ovitraps,PP11,2012/6/5,2012/6/5 0:00:00/2012/6/26 0:00:00,Tyres Havelange,Hamois,5.0457397,50.339200617
