gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1137096515	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2566	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes cinereus		SPECIES	Aedes cinereus Meigen, 1818	BE	Ferriere	37e82b90-1e21-11de-ab90-f72009d2669b	50.079689	4.34853							2007-06-04T02:00Z	4	6	2007	1651718	1651718	HUMAN_OBSERVATION	KBIN				Stephane	CC_BY_4_0					2017-03-26T05:29Z		RECORDED_DATE_MISMATCH;TAXON_MATCH_HIGHERRANK;COORDINATE_ROUNDED
1137096514	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2597	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	119 Molenveld	37e82b90-1e21-11de-ab90-f72009d2669b	51.015499	5.75789							2007-05-06T02:00Z	6	5	2007	1652991	1652991	HUMAN_OBSERVATION	ITM				Veerle Versteirt	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096513	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2626	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles claviger		SPECIES	Anopheles claviger (Meigen, 1804)	BE	natuurgebied Hageven	37e82b90-1e21-11de-ab90-f72009d2669b	51.249722	5.41704							2008-05-06T02:00Z	6	5	2008	1650857	1650857	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096512	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2556	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles plumbeus		SPECIES	Anopheles plumbeus Stephens, 1828	BE	8 Rue Warsbecq	37e82b90-1e21-11de-ab90-f72009d2669b									2007-10-03T02:00Z	3	10	2007	1650313	1650313	HUMAN_OBSERVATION	KBIN				Stephane	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH
1137096511	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2571	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles claviger		SPECIES	Anopheles claviger (Meigen, 1804)	BE	A.Encl. - Tienne de Houille	37e82b90-1e21-11de-ab90-f72009d2669b	50.03664	4.89048							2007-06-18T02:00Z	18	6	2007	1650857	1650857	HUMAN_OBSERVATION	KBIN				Stephane	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096510	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2579	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex torrentium		SPECIES	Culex torrentium Matrini, 1925	BE		37e82b90-1e21-11de-ab90-f72009d2669b	51.108669	3.75142							2007-09-17T02:00Z	17	9	2007	1653558	1653558	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096509	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2530	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	81 Steenweg van Aalst	37e82b90-1e21-11de-ab90-f72009d2669b	51.021278	4.06449							2007-09-17T02:00Z	17	9	2007	1652991	1652991	HUMAN_OBSERVATION	UCL				Rien De Keyser	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096508	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2536	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles claviger		SPECIES	Anopheles claviger (Meigen, 1804)	BE	2 Dijkstraat	37e82b90-1e21-11de-ab90-f72009d2669b	51.10524	4.19417							2007-09-17T02:00Z	17	9	2007	1650857	1650857	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096507	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2551	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes geniculatus		SPECIES	Ochlerotatus geniculatus (Olivier, 1791) Olivier, 1791	BE	Maison Blanche	37e82b90-1e21-11de-ab90-f72009d2669b	49.664982	5.79171							2007-07-23T02:00Z	23	7	2007	4519732	1651525	HUMAN_OBSERVATION	KBIN				Stï¿_phane	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096506	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2501	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	66 Monseigneur Schottestraat	37e82b90-1e21-11de-ab90-f72009d2669b	50.959591	2.92081							2007-08-12T02:00Z	12	8	2007	1652991	1652991	HUMAN_OBSERVATION	UCL				Rien De Keyser	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096505	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2480	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	18 Heyerstraat	37e82b90-1e21-11de-ab90-f72009d2669b	51.107479	3.95249							2007-05-21T02:00Z	21	5	2007	1652991	1652991	HUMAN_OBSERVATION	UCL				Rien De Keyser	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096504	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2559	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	321 Rue des Ardennes	37e82b90-1e21-11de-ab90-f72009d2669b									2007-09-30T02:00Z	30	9	2007	1652991	1652991	HUMAN_OBSERVATION	KBIN				Stephane	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH
1137096503	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2549	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Coquillettidia	Coquillettidia richiardii		SPECIES	Coquillettidia richiardii (Ficalbi, 1889)	BE	Maison Blanche	37e82b90-1e21-11de-ab90-f72009d2669b	49.664982	5.79171							2007-07-23T02:00Z	23	7	2007	1648899	1648899	HUMAN_OBSERVATION	KBIN				Stï¿_phane	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096502	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2516	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles claviger		SPECIES	Anopheles claviger (Meigen, 1804)	BE	Handzamedijk	37e82b90-1e21-11de-ab90-f72009d2669b	51.040569	2.87125							2007-08-12T02:00Z	12	8	2007	1650857	1650857	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096501	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2519	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	Westmoerstraat	37e82b90-1e21-11de-ab90-f72009d2669b	51.0205	2.57915							2007-05-13T02:00Z	13	5	2007	1652991	1652991	HUMAN_OBSERVATION	UCL				Rien De Keyser	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096500	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2534	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes cinereus		SPECIES	Aedes cinereus Meigen, 1818	BE	2 Dijkstraat	37e82b90-1e21-11de-ab90-f72009d2669b	51.10524	4.19417							2007-09-17T02:00Z	17	9	2007	1651718	1651718	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-03-25T22:02Z		RECORDED_DATE_MISMATCH;TAXON_MATCH_HIGHERRANK;COORDINATE_ROUNDED
1137096499	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2509	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles plumbeus		SPECIES	Anopheles plumbeus Stephens, 1828	BE	4 Booitshoekestraat	37e82b90-1e21-11de-ab90-f72009d2669b	51.095711	2.70109							2007-08-19T02:00Z	19	8	2007	1650313	1650313	HUMAN_OBSERVATION	UCL				Rien De Keyser	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096498	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2435	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta annulata		SPECIES	Culiseta annulata (Schrank, 1776)	BE	45 Groenwalle	37e82b90-1e21-11de-ab90-f72009d2669b	51.194801	3.14648							2007-08-26T02:00Z	26	8	2007	1649565	1649565	HUMAN_OBSERVATION	UCL				Rien De Keyser	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096497	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2489	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	27 Hollekenstraat	37e82b90-1e21-11de-ab90-f72009d2669b	51.259048	3.75898							2007-09-03T02:00Z	3	9	2007	1652991	1652991	HUMAN_OBSERVATION	UCL				Rien De Keyser	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096496	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2535	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles plumbeus		SPECIES	Anopheles plumbeus Stephens, 1828	BE	2 Dijkstraat	37e82b90-1e21-11de-ab90-f72009d2669b	51.10524	4.19417							2007-09-17T02:00Z	17	9	2007	1650313	1650313	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096495	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2515	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	Handzamedijk	37e82b90-1e21-11de-ab90-f72009d2669b	51.040569	2.87125							2007-08-12T02:00Z	12	8	2007	1652991	1652991	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096494	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2552	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes punctor		SPECIES	Ochlerotatus punctor (Kirby, 1837) Kirby, 1837	BE	Maison Blanche	37e82b90-1e21-11de-ab90-f72009d2669b	49.664982	5.79171							2007-07-23T02:00Z	23	7	2007	4519718	1652371	HUMAN_OBSERVATION	KBIN				Stï¿_phane	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096493	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2506	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	4 Booitshoekestraat	37e82b90-1e21-11de-ab90-f72009d2669b	51.095711	2.70109							2007-08-19T02:00Z	19	8	2007	1652991	1652991	HUMAN_OBSERVATION	UCL				Rien De Keyser	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096492	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2526	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes geniculatus		SPECIES	Ochlerotatus geniculatus (Olivier, 1791) Olivier, 1791	BE		37e82b90-1e21-11de-ab90-f72009d2669b									2007-08-14T02:00Z	14	8	2007	4519732	1651525	HUMAN_OBSERVATION	UCL				Stéphane	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH
1137096491	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2528	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta annulata		SPECIES	Culiseta annulata (Schrank, 1776)	BE		37e82b90-1e21-11de-ab90-f72009d2669b									2007-08-14T02:00Z	14	8	2007	1649565	1649565	HUMAN_OBSERVATION	UCL				Stéphane	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH
1137096490	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2569	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles claviger		SPECIES	Anopheles claviger (Meigen, 1804)	BE	Ferriere	37e82b90-1e21-11de-ab90-f72009d2669b	50.079689	4.34853							2007-06-04T02:00Z	4	6	2007	1650857	1650857	HUMAN_OBSERVATION	KBIN				Stephane	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096489	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2595	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles maculipennis		SPECIES	Anopheles maculipennis Meigen, 1818	BE	119 Molenveld	37e82b90-1e21-11de-ab90-f72009d2669b	51.015499	5.75789							2007-05-06T02:00Z	6	5	2007	1650731	1650731	HUMAN_OBSERVATION	ITM				Veerle Versteirt	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096488	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2512	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex torrentium		SPECIES	Culex torrentium Matrini, 1925	BE	Handzamedijk	37e82b90-1e21-11de-ab90-f72009d2669b	51.040569	2.87125							2007-08-12T02:00Z	12	8	2007	1653558	1653558	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096487	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2518	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	Westmoerstraat	37e82b90-1e21-11de-ab90-f72009d2669b	51.0205	2.57915							2007-05-13T02:00Z	13	5	2007	1652991	1652991	HUMAN_OBSERVATION	UCL				Rien De Keyser	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096486	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2533	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex torrentium		SPECIES	Culex torrentium Matrini, 1925	BE	2 Dijkstraat	37e82b90-1e21-11de-ab90-f72009d2669b	51.10524	4.19417							2007-09-17T02:00Z	17	9	2007	1653558	1653558	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096485	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2538	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta annulata		SPECIES	Culiseta annulata (Schrank, 1776)	BE	2 Dijkstraat	37e82b90-1e21-11de-ab90-f72009d2669b	51.10524	4.19417							2007-09-17T02:00Z	17	9	2007	1649565	1649565	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096484	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2496	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	5 Chaussee Romaine	37e82b90-1e21-11de-ab90-f72009d2669b	50.638302	5.08521							2007-07-24T02:00Z	24	7	2007	1652991	1652991	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096483	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2505	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles claviger		SPECIES	Anopheles claviger (Meigen, 1804)	BE	86 Kortrijkstraat	37e82b90-1e21-11de-ab90-f72009d2669b	50.813431	3.32158							2007-09-23T02:00Z	23	9	2007	1650857	1650857	HUMAN_OBSERVATION	UCL				Rien De Keyser	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096482	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2511	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	Handzamedijk	37e82b90-1e21-11de-ab90-f72009d2669b	51.040569	2.87125							2007-08-12T02:00Z	12	8	2007	1652991	1652991	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096481	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2513	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta annulata		SPECIES	Culiseta annulata (Schrank, 1776)	BE	Handzamedijk	37e82b90-1e21-11de-ab90-f72009d2669b	51.040569	2.87125							2007-08-12T02:00Z	12	8	2007	1649565	1649565	HUMAN_OBSERVATION	UCL				Wouter Dekoninck	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096480	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2488	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	27 Hollekenstraat	37e82b90-1e21-11de-ab90-f72009d2669b	51.259048	3.75898							2007-09-03T02:00Z	3	9	2007	1652991	1652991	HUMAN_OBSERVATION	UCL				Rien De Keyser	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096479	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2433	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	45 Groenwalle	37e82b90-1e21-11de-ab90-f72009d2669b	51.194801	3.14648							2007-08-26T02:00Z	26	8	2007	1652991	1652991	HUMAN_OBSERVATION	UCL				Rien De Keyser	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096478	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2527	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes cinereus		SPECIES	Aedes cinereus Meigen, 1818	BE		37e82b90-1e21-11de-ab90-f72009d2669b									2007-08-14T02:00Z	14	8	2007	1651718	1651718	HUMAN_OBSERVATION	UCL				Stéphane	CC_BY_4_0					2017-03-25T22:02Z		RECORDED_DATE_MISMATCH;TAXON_MATCH_HIGHERRANK
